stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.027,,278.0,ParkingSource,AUSTAL2000
process(),,0.028018,,279.0,ParkingSource,AUSTAL2000
process(),,0.035984,,280.0,ParkingSource,AUSTAL2000
process(),,0.041002,,281.0,ParkingSource,AUSTAL2000
process(),,0.067997,,282.0,ParkingSource,AUSTAL2000
process(),,0.03,,283.0,ParkingSource,AUSTAL2000
process(),,0.031006,,284.0,ParkingSource,AUSTAL2000
process(),,0.030994,,285.0,ParkingSource,AUSTAL2000
process(),,0.02814,,286.0,ParkingSource,AUSTAL2000
process(),,0.027859,,287.0,ParkingSource,AUSTAL2000
process(),,0.028001,,288.0,ParkingSource,AUSTAL2000
process(),,0.026999,,289.0,ParkingSource,AUSTAL2000
process(),,0.028001,,290.0,ParkingSource,AUSTAL2000
process(),,0.028003,,291.0,ParkingSource,AUSTAL2000
process(),,0.028,,292.0,ParkingSource,AUSTAL2000
process(),,0.026996,,293.0,ParkingSource,AUSTAL2000
process(),,0.028006,,294.0,ParkingSource,AUSTAL2000
process(),,0.026994,,295.0,ParkingSource,AUSTAL2000
process(),,0.027001,,296.0,ParkingSource,AUSTAL2000
process(),,0.027999,,297.0,ParkingSource,AUSTAL2000
process(),,0.027,,298.0,ParkingSource,AUSTAL2000
process(),,0.028,,299.0,ParkingSource,AUSTAL2000
process(),,0.027,,300.0,ParkingSource,AUSTAL2000
process(),,0.029,,301.0,ParkingSource,AUSTAL2000
process(),,0.027,,302.0,ParkingSource,AUSTAL2000
process(),,0.028001,,303.0,ParkingSource,AUSTAL2000
process(),,0.026999,,304.0,ParkingSource,AUSTAL2000
process(),,0.028,,305.0,ParkingSource,AUSTAL2000
process(),,0.029,,306.0,ParkingSource,AUSTAL2000
process(),,0.028,,307.0,ParkingSource,AUSTAL2000
process(),,0.028001,,308.0,ParkingSource,AUSTAL2000
process(),,0.027999,,309.0,ParkingSource,AUSTAL2000
