873,ESMA,Emmaboda,SW,56.6107611111,15.6047611111,442
874,ESMG,Feringe,SW,56.9502777778,13.9216666667,534
875,ESMK,Kristianstad,SW,55.9216861111,14.0855361111,76
876,ESML,Landskrona,SW,55.9447222222,12.8608333333,194
877,ESMO,Oskarshamn,SW,57.3504527778,16.4979722222,96
878,ESMP,Anderstorp,SW,57.2641666667,13.5994388889,507
879,ESMQ,Kalmar,SW,56.6855305556,16.2875777778,17
880,ESMS,Sturup,SW,55.5301916667,13.3716388889,236
881,ESMT,Halmstad,SW,56.6911277778,12.8202111111,101
882,ESMV,Hagshult,SW,57.2922222222,14.1372222222,556
883,ESMX,Kronoberg,SW,56.9291444444,14.7279944444,610
884,ESNA,Hallviken,SW,63.7408361111,15.4622194444,1119
885,ESNC,Hedlanda,SW,62.41,13.7461111111,1460
886,ESND,Sveg,SW,62.0478111111,14.42295,1178
887,ESNF,Farila,SW,61.8988888889,15.7083333333,676
888,ESNG,Gallivare,SW,67.1324083333,20.8146361111,1027
889,ESNH,Hudiksvall,SW,61.7680916667,17.0807194444,95
890,ESNJ,Jokkmokk,SW,66.4962361111,20.1471805556,904
891,ESNK,Kramfors,SW,63.0485972222,17.7688555556,34
892,ESNL,Lycksele,SW,64.549075,18.7168472222,695
893,ESNM,Optand,SW,63.1286111111,14.8027777778,1236
894,ESNN,SundsvallHarnosand,SW,62.528125,17.4439277778,16
895,ESNO,Ornskoldsvik,SW,63.4083388889,18.9900388889,354
896,ESNP,Pitea,SW,65.3994444444,21.2652777778,43
897,ESNQ,Kiruna,SW,67.8219861111,20.3367638889,1508
898,ESNR,Orsa,SW,61.1900333333,14.7125666667,683
899,ESNS,Skelleftea,SW,64.6243916667,21.0799055556,155
900,ESNT,Sattna,SW,62.4813694444,17.0029166667,886
901,ESNU,Umea,SW,63.7918277778,20.2827583333,24
902,ESNV,Vilhelmina,SW,64.5790833333,16.833575,1140
903,ESNX,Arvidsjaur,SW,65.5902277778,19.281725,1245
904,ESNY,Soderhamn,SW,61.2614805556,17.0990527778,88
905,ESOE,Orebro,SW,59.2237333333,15.0379555556,188
906,ESOH,Hagfors,SW,60.0200638889,13.5789083333,474
907,ESOK,Karlstad,SW,59.4447222222,13.3375,352
908,ESOW,Vasteras,SW,59.5895277778,16.6336944444,21
909,ESPA,Kallax,SW,65.5429944444,22.1236944444,65
910,ESPC,Froson,SW,63.194125,14.5020083333,1231
911,ESPE,Vidsel,SW,65.875325,20.1499166667,597
912,ESQO,Arboga,SW,59.3865861111,15.9240555556,33
913,ESSA,Arlanda,SW,59.6572222222,17.9330555556,124
914,ESSB,Bromma,SW,59.3543722222,17.94165,47
915,ESSD,Borlange,SW,60.4220166667,15.5152111111,503
916,ESSF,Hultsfred,SW,57.52575,15.8239472222,366
917,ESSK,GavleSandviken,SW,60.5933333333,16.9513888889,224
918,ESSL,Saab,SW,58.40615,15.6805083333,172
919,ESSP,Kungsangen,SW,58.5862527778,16.2506222222,32
920,ESST,Torsby,SW,60.1576222222,12.9912694444,389
921,ESSU,Eskilstuna,SW,59.3510777778,16.7084,139
922,ESSV,Visby,SW,57.6627972222,18.3462111111,167
923,ESTL,Ljungbyhed,SW,56.0827777778,13.2125,140
924,ESUA,Amsele,SW,64.5740805556,19.3141388889,695
925,ESUD,Storuman,SW,64.9608944444,17.6965833333,915
926,ESUF,Fallfors,SW,65.1065527778,20.76075,640
927,ESUK,Kalixfors,SW,67.7647888889,20.2572277778,1550
928,ESUP,Pajala,SW,67.2458333333,23.0690277778,542
929,ESUT,Hemavan,SW,65.8390083333,15.0832666667,1503
930,ETAD,SpangdahlemAb,GM,49.9726666667,6.6925,1197
931,ETAR,RamsteinAb,GM,49.4377472222,7.60143055556,782
932,ETEJ,BambergAaf,GM,49.9204333333,10.9142333333,823
933,ETEK,BaumholderAaf,GM,49.650275,7.3,1450
934,ETEU,GiebelstadtAaf,GM,49.6481305556,9.96649444444,978
935,ETHB,Buckeburg,GM,52.2785,9.08216666667,230
936,ETHC,Celle,GM,52.5913333333,10.0221666667,128
937,ETHE,RheineBentlage,GM,52.2911666667,7.387,129
938,ETHF,Fritzlar,GM,51.1145,9.286,566
939,ETHI,ItzehoeHungrigerWolf,GM,53.9889166667,9.5785,82
940,ETHL,Laupheim,GM,48.2202972222,9.91001944444,1766
941,ETHM,Mendig,GM,50.3658333333,7.31516666667,597
942,ETHN,Niederstetten,GM,49.3918333333,9.95816666667,1536
943,ETHR,Roth,GM,49.2175,11.1006666667,1268
944,ETHS,Fassberg,GM,52.9193333333,10.1838333333,245
945,ETHT,Cottbus,GM,51.768,14.292,227
946,ETIC,GrafenwohrAaf,GM,49.6994805556,11.9412166667,1363
947,ETID,HanauAaf,GM,50.1691888889,8.96158611111,368
948,ETIE,HeidelbergAaf,GM,49.3934416667,8.65199166667,358
949,ETIH,HohenfelsAaf,GM,49.2180555556,11.8361111111,1455
950,ETIN,KitzingenAaf,GM,49.7430583333,10.2005555556,689
951,ETME,Eggebek,GM,54.6241388889,9.34652777778,65
952,ETMN,Nordholz,GM,53.7676666667,8.65852777778,74
953,ETND,Diepholz,GM,52.5855,8.34066666667,127
954,ETNG,Geilenkirchen,GM,50.9608333333,6.0425,296
955,ETNH,Hohn,GM,54.3121666667,9.53816666667,39
956,ETNJ,Jever,GM,53.5335861111,7.88866666667,24
957,ETNL,Laage,GM,53.9180555556,12.2791666667,138
958,ETNN,Norvenich,GM,50.83125,6.65822222222,386
959,ETNP,Hopsten,GM,52.3385833333,7.54133333333,129
960,ETNS,Schleswig,GM,54.4594138889,9.51634166667,73
961,ETNT,Wittmundhafen,GM,53.5478888889,7.66750555556,26
962,ETNU,Neubrandenburg,GM,53.6021666667,13.306,228
963,ETNW,Wunstorf,GM,52.4573333333,9.42716666667,187
964,ETOI,VilseckAaf,GM,49.6336111111,11.7672222222,1353
965,ETOR,ColemanAaf,GM,49.5635694444,8.46339166667,309
966,ETOU,WiesbadenAaf,GM,50.0498194444,8.32539722222,461
967,ETSA,LandsbergLech,GM,48.070575,10.9059944444,2044
968,ETSB,Buchel,GM,50.1738888889,7.06333333333,1568
969,ETSE,Erding,GM,48.3223333333,11.9486666667,1515
970,ETSF,Furstenfeldbruck,GM,48.2056666667,11.267,1703
971,ETSH,Holzdorf,GM,51.7678333333,13.1676666667,266
972,ETSI,IngolstadtManching,GM,48.715,11.5341666667,1202
973,ETSL,Lechfeld,GM,48.18625,10.8622222222,1821
974,ETSM,Memmingen,GM,47.9887583333,10.2396333333,2081
975,ETSN,Neuburg,GM,48.7111055556,11.2114916667,1249
976,ETUO,Gutersloh,GM,51.9228333333,8.30633333333,236
977,EVLA,Liepaja,LG,56.517525,21.0970583333,16
978,EVRA,Riga,LG,56.9236611111,23.9711972222,34
979,EVVA,Ventspils,LG,57.3578,21.5441583333,19
980,EYKA,Kaunas,LH,54.9639194444,24.0847777778,256
981,EYKD,Kedainiai,LH,55.3116666667,23.9563888889,171
982,EYKS,SDariaus,LH,54.8802777778,23.8819444444,246
983,EYPA,PalangaIntl,LH,55.9732277778,21.0938555556,33
984,EYPP,Pajuostis,LH,55.7291666667,24.4602777778,197
985,EYSA,Siauliai,LH,55.8938861111,23.394975,443
986,EYSB,Barysiai,LH,56.0713888889,23.5530555556,270
987,EYVI,Vilnius,LH,54.6342444444,25.2858333333,646
988,FAAB,AlexanderBay,SF,-28.575,16.5333333333,98
989,FAAG,Aggeneys,SF,-29.2817666667,18.8138694444,2648
990,FABB,Brakpan,SF,-26.23865,28.3017694444,5300
991,FABE,Bisho,SF,-32.89715,27.2791111111,1950
992,FABL,Bloemfontein,SF,-29.0927222222,26.3024444444,4457
993,FABM,Bethlehem,SF,-28.2483916667,28.336125,5561
994,FABO,Bothaville,SF,-27.3667694444,26.6291944444,4236
995,FACT,CapeTownIntl,SF,-33.9648055556,18.6016666667,151
996,FACV,Calvinia,SF,-31.5002777778,19.7258972222,3250
997,FADN,DurbanIntl,SF,-29.9700888889,30.9505194444,33
998,FAEL,EastLondon,SF,-33.0355694444,27.8259388889,435
999,FAFB,Ficksburg,SF,-28.8231194444,27.9089,5315
1000,FAGC,GrandCentral,SF,-25.9862666667,28.1400611111,5327
1001,FAGG,George,SF,-34.0055527778,22.3788888889,648
1002,FAGM,Rand,SF,-26.2425055556,28.1511694444,5568
1003,FAGT,Grahamstown,SF,-33.2847222222,26.4980833333,2135
1004,FAGY,Greytown,SF,-29.1227722222,30.585175,3531
1005,FAHA,Harmony,SF,-28.0786944444,26.8611777778,4086
1006,FAHO,Heilbron,SF,-27.2783416667,27.9959555556,5200
1007,FAHR,Harrismith,SF,-28.2350722222,29.1062055556,5585
1008,FAHS,HoedspruitAfs,SF,-24.3686416667,31.0487444444,1738
1009,FAHV,GariepDam,SF,-30.5621638889,25.5282861111,4176
1010,FAJS,JohannesburgIntl,SF,-26.1391666667,28.246,5558
1011,FAKD,Klerksdorp,SF,-26.8710638889,26.7180027778,4444
1012,FAKM,Kimberley,SF,-28.8028333333,24.7651666667,3950
1013,FAKR,Krugersdorp,SF,-26.0809777778,27.7256666667,5500
1014,FAKS,Kroonstad,SF,-27.6606166667,27.3157611111,4700
1015,FAKU,JohanPienaar,SF,-27.4566666667,23.4113888889,4382
1016,FAKZ,Kleinsee,SF,-29.6884027778,17.0940055556,259
1017,FALA,Lanseria,SF,-25.9385138889,27.9261333333,4517
1018,FALC,LimeAcresFinschMine,SF,-28.3600694444,23.4390694444,4900
1019,FALI,Lichtenburg,SF,-26.1756722222,26.184575,4875
1020,FALO,LouisTrichardt,SF,-23.0619166667,29.86475,3025
1021,FALT,LouisTrichardtAfb,SF,-23.1599111111,29.6965444444,3069
1022,FALW,Langebaanweg,SF,-32.9688888889,18.1602777778,108
1023,FALY,Ladysmith,SF,-28.5816666667,29.7497222222,3548
1024,FAMB,Middelburg,SF,-25.684775,29.4401583333,4888
1025,FAMG,Margate,SF,-30.8574083333,30.3430194444,495
1026,FAMI,MarbleHall,SF,-24.9891138889,29.2831222222,2980
1027,FAMM,Mafikeng,SF,-25.7984444444,25.5480277778,4181
1028,FAMU,Mkuzi,SF,-27.6260861111,32.044275,400
1029,FANS,Nelspruit,SF,-25.50075,30.9134777778,2901
1030,FANY,Nylstroom,SF,-24.6860555556,28.4349444444,3900
1031,FAOB,Overberg,SF,-34.5554083333,20.2502916667,52
1032,FAOH,Oudtshoorn,SF,-33.6069666667,22.1889777778,1063
1033,FAPB,PietersburgIntl,SF,-23.8453055556,29.4586111111,4076
1034,FAPE,PortElizabeth,SF,-33.9849194444,25.617275,226
1035,FAPG,PlettenbergBay,SF,-34.0902777778,23.3277777778,465
1036,FAPH,HendrikVanEck,SF,-23.9371666667,31.1553888889,1432
1037,FAPI,PietersburgMuni,SF,-23.9260888889,29.4844222222,4354
1038,FAPM,Pietermaritzburg,SF,-29.648975,30.3986666667,2425
1039,FAPN,Pilanesberg,SF,-25.3338222222,27.1733583333,3412
1040,FAPS,Potchefstroom,SF,-26.6709944444,27.0819,4520
1041,FAPY,Parys,SF,-26.8893444444,27.5034166667,4740
1042,FAQT,Queenstown,SF,-31.9201972222,26.8822055556,3637
1043,FARB,RichardsBay,SF,-28.7410388889,32.0921111111,108
1044,FARG,Rustenburg,SF,-25.6443,27.2711194444,3700
1045,FARS,Robertson,SF,-33.8121805556,19.9028277778,640
1046,FASB,Springbok,SF,-29.6893333333,17.9396111111,2690
1047,FASC,Secunda,SF,-26.5240833333,29.1701444444,5250
1048,FASD,SaldanhaVredenburg,SF,-32.9640666667,17.9693305556,50
1049,FASI,Springs,SF,-26.2484111111,28.3975083333,5340
1050,FASK,Swartkop,SF,-25.8097166667,28.1646305556,4780
1051,FASS,Sishen,SF,-27.6486055556,22.9992777778,3848
1052,FASY,Syferfontein,SF,-26.3521333333,27.7786333333,5393
1053,FASZ,Skukuza,SF,-24.9609444444,31.5887305556,1020
1054,FATF,TommysFld,SF,-28.2600277778,22.9931777778,4360
1055,FATP,NewTempe,SF,-29.0329277778,26.1575638889,4547
1056,FATT,TutukaPowerStation,SF,-26.7765555556,29.3387777778,5350
1057,FATZ,Tzaneen,SF,-23.8244166667,30.3293055556,1914
1058,FAUL,PrinceMangosuthuButhele,SF,-28.3205861111,31.4165194444,1723
1059,FAUP,Upington,SF,-28.4009583333,21.2608194444,2791
1060,FAUT,Umtata,SF,-31.5479027778,28.6742888889,2400
1061,FAVB,Vryburg,SF,-26.9824083333,24.7287555556,3920
1062,FAVG,Virginia,SF,-29.7706055556,31.0584055556,20
1063,FAVM,Venetia,SF,-22.448075,29.33775,2316
1064,FAVR,Vredendal,SF,-31.6409611111,18.5447888889,330
1065,FAVV,Vereeniging,SF,-26.5663722222,27.9607555556,4846
1066,FAWB,Wonderboom,SF,-25.6538583333,28.2242305556,4095
1067,FAWI,Witbank,SF,-25.8322944444,29.1920194444,5078
1068,FAWK,WaterkloofAfb,SF,-25.83,28.2225,4940
1069,FAWM,Welkom,SF,-27.998,26.6695861111,4399
1070,FAYP,Ysterplaat,SF,-33.9002444444,18.4982972222,52
1071,FAZR,Zeerust,SF,-25.5989722222,26.0423333333,4258
1072,FBFT,Francistown,BC,-21.1595972222,27.474525,3283
1073,FBJW,Jwaneng,BC,-24.6023333333,24.6909722222,3900
1074,FBKE,Kasane,BC,-17.832875,25.1624,3289
1075,FBMN,Maun,BC,-19.9725638889,23.4310861111,3093
1076,FBSK,SirSeretseKhamaIntl,BC,-24.555225,25.9182083333,3299
1077,FBSN,SuaPan,BC,-20.5533611111,26.1157777778,2985
1078,FBSP,SelebiPhikwe,BC,-22.05835,27.8287666667,2925
1079,FBTP,Thebephatshwa,BC,-24.2211222222,25.3472722222,3750
1080,FCBB,BrazzavilleMayaMaya,CF,-4.2517,15.2530305556,1048
1081,FCOI,Impfondo,CF,1.58946111111,18.0471361111,1099
1082,FCOO,Owando,CF,-0.53135,15.9500944444,1214
1083,FCOU,Ouesso,CF,1.61599444444,16.0379166667,1158
1084,FCPA,Makabana,CF,-3.48333333333,12.6,495
1085,FCPD,Dolisie,CF,-4.20777777778,12.6608333333,1079
1086,FCPP,PointeNoire,CF,-4.81346111111,11.8859666667,55
1087,FDMS,Matsapha,WZ,-26.5290222222,31.3075194444,2075
1088,FEFF,BanguiMPoko,CT,4.398475,18.5187861111,1208
1089,FEFG,Bangassou,CT,4.78562777778,22.7827277778,1706
1090,FEFI,Birao,CT,10.2362222222,22.7173055556,1696
1091,FEFM,Bambari,CT,5.84708333333,20.6496361111,1549
1092,FEFN,Ndele,CT,8.42683055556,20.6351222222,1631
1093,FEFO,Bouar,CT,5.95893611111,15.6378416667,3360
1094,FEFR,Bria,CT,6.52823611111,21.9889444444,1975
1095,FEFT,Berberati,CT,4.22158333333,15.7863694444,1929
1096,FGBT,Bata,EK,1.90546944444,9.80568055556,36
1097,FGSL,Malabo,EK,3.75526666667,8.70871666667,76
1098,FHAW,AscensionAuxAf,SH,-7.96956944444,-14.3937027778,273
1099,FIMP,SirSeewoosagurRamgoolam,MP,-20.4302138889,57.6834916667,186
1100,FIMR,PlaineCorail,MP,-19.7579805556,63.3621583333,95
1101,FJDG,DiegoGarciaNsf,IO,-7.31326666667,72.4110888889,9
1102,FKKC,Tiko,CM,4.08919166667,9.36052777778,151
1103,FKKD,Douala,CM,4.006025,9.71949444444,33
1104,FKKI,Batouri,CM,4.47305555556,14.3636111111,2152
1105,FKKL,MarouaSalak,CM,10.4513916667,14.2573611111,1391
1106,FKKM,FoumbanNkounja,CM,5.63691944444,10.7508166667,3963
1107,FKKN,Ngaoundere,CM,7.35701111111,13.5592416667,3655
1108,FKKR,Garoua,CM,9.33589166667,13.3701027778,794
1109,FKKU,Bafoussam,CM,5.53691944444,10.3545833333,4347
1110,FKKV,Bamenda,CM,6.03923888889,10.1226388889,4065
1111,FKKY,Yaounde,CM,3.83603888889,11.5234611111,2464
1112,FKYS,YaoundeNsimalen,CM,3.72255555556,11.5532694444,2278
1113,FLKE,Kasompe,ZA,-12.5727777778,27.89395,4636
1114,FLLC,LusakaCity,ZA,-15.413825,28.3306833333,4200
1115,FLLI,Livingstone,ZA,-17.8217555556,25.8226916667,3250
1116,FLLS,LusakaIntl,ZA,-15.3308166667,28.4526277778,3779
1117,FLMF,Mfuwe,ZA,-13.2588777778,31.9365805556,1880
1118,FLMG,Mongu,ZA,-15.2545416667,23.1623055556,3465
1119,FLND,Ndola,ZA,-12.9981388889,28.6649444444,4167
1120,FLSO,Southdowns,ZA,-12.9004694444,28.1498583333,4145
1121,FLZB,Zambezi,ZA,-13.538725,23.1097555556,3538
1122,FMCH,MoroniHahaia,CN,-11.5336611111,43.27185,89
1123,FMCI,MoheliBandarEsSalam,CN,-12.2981083333,43.7664,46
1124,FMCN,MoroniIconi,CN,-11.7108111111,43.2438555556,33
1125,FMCV,AnjouanOuani,CN,-12.1316666667,44.4302777778,62
1126,FMCZ,DzaoudziPamanzi,MF,-12.8047222222,45.2811138889,23
1127,FMEE,StDenisGillot,RE,-20.8871,55.5103083333,66
1128,FMEP,StPierrePierrefonds,RE,-21.3209027778,55.4249555556,52
1129,FMMA,AntananarivoArivonimamo,MA,-19.029,47.1718111111,4757
1130,FMMI,AntananarivoIvato,MA,-18.7969361111,47.4788694444,4198
1131,FMMN,Miandrivazo,MA,-19.5627777778,45.4508333333,203
1132,FMMS,SainteMarie,MA,-17.0938888889,49.8158333333,7
1133,FMMT,Toamasina,MA,-18.1095166667,49.3925361111,22
1134,FMMV,Morondava,MA,-20.28475,44.3176138889,30
1135,FMNA,AntsirananaArrachart,MA,-12.3494,49.2917472222,374
1136,FMNC,MananaraAvaratra,MA,-16.1639,49.7737527778,9
1137,FMND,Andapa,MA,-14.6516666667,49.6205555556,1552
1138,FMNE,AmbilobeMahavavy,MA,-13.1884305556,48.9879777778,72
1139,FMNH,AntalahaAntsirabato,MA,-14.9994111111,50.3202333333,20
1140,FMNL,Analalava,MA,-14.6296944444,47.7637833333,345
1141,FMNM,MahajangaPhilibertTsira,MA,-15.6671444444,46.3518277778,87
1142,FMNN,NosyBeFascene,MA,-13.3120666667,48.3148222222,37
1143,FMNQ,Besalampy,MA,-16.7419444444,44.4813888889,125
1144,FMNR,Maroantsetra,MA,-15.4366666667,49.6883333333,13
1145,FMNS,SambavaSud,MA,-14.2786111111,50.1747222222,20
1146,FMNV,Vohimarina,MA,-13.3758333333,50.0027777778,19
1147,FMNW,AntsohihyAmbalabe,MA,-14.89875,47.9938944444,92
1148,FMNZ,Ampampamena,MA,-13.4848138889,48.6327388889,49
1149,FMSD,Tolagnaro,MA,-25.0380555556,46.9561111111,29
1150,FMSF,Fianarantsoa,MA,-21.4415583333,47.1117361111,3658
1151,FMSG,Farafangana,MA,-22.8052861111,47.8206138889,26
1152,FMSK,ManakaraSud,MA,-22.1197222222,48.0216666667,33
1153,FMSM,Mananjary,MA,-21.2017722222,48.3583166667,20
1154,FMSR,Morombe,MA,-21.7538666667,43.3755333333,16
1155,FMST,Toliara,MA,-23.3833694444,43.7284527778,29
1156,FNBC,MbanzaCongo,AO,-6.26989722222,14.247025,1860
1157,FNBG,Benguela,AO,-12.609025,13.4037111111,118
1158,FNCA,Cabinda,AO,-5.59699166667,12.1883527778,66
1159,FNDU,Dundo,AO,-7.40089166667,20.8184805556,2451
1160,FNGI,Ngiva,AO,-17.0448166667,15.6871638889,3566
1161,FNHU,Huambo,AO,-12.8088777778,15.7605472222,5587
1162,FNKU,Kuito,AO,-12.4046333333,16.9474138889,5618
1163,FNLB,Lobito,AO,-12.3712333333,13.536625,10
1164,FNLU,Luanda4DeFevereiro,AO,-8.858375,13.2311777778,243
1165,FNLZ,Luzamba,AO,-9.11595555556,18.0493444444,2904
1166,FNMA,Malanje,AO,-9.52508611111,16.3124055556,3868
1167,FNME,Menongue,AO,-14.6575833333,17.7198333333,4469
1168,FNMO,Namibe,AO,-15.2612222222,12.1467555556,210
1169,FNNG,Negage,AO,-7.75450555556,15.2877277778,4105
1170,FNPA,PortoAmboim,AO,-10.7219555556,13.7655277778,16
1171,FNSA,Saurimo,AO,-9.68906666667,20.431875,3584
1172,FNSO,Soyo,AO,-6.14108611111,12.3717638889,15
1173,FNUB,Lubango,AO,-14.9247333333,13.5750222222,5778
1174,FNUE,Luena,AO,-11.7680861111,19.8976722222,4360
1175,FNUG,Uige,AO,-7.60306666667,15.0278222222,2720
1176,FNXA,Xangongo,AO,-16.7554166667,14.9653444444,3635
1177,FNZG,Nzagi,AO,-7.71694444444,21.3581666667,2431
1178,FOGA,Akieni,GB,-1.12943611111,13.9205055556,1660
1179,FOGK,KoulamoutouMabimbi,GB,-1.18461111111,12.4412527778,1070
1180,FOGM,MouillaVille,GB,-1.84514166667,11.0566555556,295
1181,FOGO,Oyem,GB,1.54310833333,11.5813611111,2158
1182,FOGQ,Okondja,GB,-0.665213888889,13.6731333333,1325
1183,FOGR,Lambarene,GB,-0.704388888889,10.2457222222,82
1184,FOOB,Bitam,GB,2.07563888889,11.4931944444,1969
1185,FOOD,Moanda,GB,-1.5375,13.2692777778,1877
1186,FOOG,PortGentil,GB,-0.711738888889,8.75438333333,13
1187,FOOH,OmboueHopital,GB,-1.57473333333,9.26269444444,33
1188,FOOK,Makokou,GB,0.579211111111,12.8909083333,1726
1189,FOOL,LibrevilleLeonMBa,GB,0.4586,9.41228333333,39
1190,FOOM,Mitzic,GB,0.77575,11.5525555556,1913
1191,FOON,FrancevilleMvengue,GB,-1.65615555556,13.4380361111,1450
1192,FOOR,Lastourville,GB,-0.826388888889,12.7466666667,1585
1193,FOOT,Tchibanga,GB,-2.88966388889,10.9565444444,269
1194,FPPR,Principe,TP,1.66293611111,7.41174166667,591
1195,FPST,SaoTomeIntl,TP,0.378175,6.71215277778,33
1196,FQBR,Beira,MZ,-19.7964194444,34.9075555556,33
1197,FQCH,Chimoio,MZ,-19.1512666667,33.4289583333,2287
1198,FQIN,Inhambane,MZ,-23.8764305556,35.4085444444,30
1199,FQLC,Lichinga,MZ,-13.2739861111,35.2662611111,4505
1200,FQLU,Lumbo,MZ,-15.0330583333,40.6717277778,33
1201,FQMA,Maputo,MZ,-25.9208361111,32.5726055556,145
1202,FQMD,Mueda,MZ,-11.6729222222,39.5631416667,2789
1203,FQMP,MocimboaDaPraia,MZ,-11.3617888889,40.354875,89
1204,FQMR,Marrupa,MZ,-13.2250527778,37.5520666667,2480
1205,FQNC,Nacala,MZ,-14.4882333333,40.71225,410
1206,FQNP,Nampula,MZ,-15.1056111111,39.2818,1444
1207,FQPB,Pemba,MZ,-12.9867527778,40.5224916667,331
1208,FQQL,Quelimane,MZ,-17.8555,36.8691055556,36
1209,FQSG,Songo,MZ,-15.6026944444,32.7731888889,2904
1210,FQTT,TeteChingozi,MZ,-16.1048166667,33.6401805556,525
1211,FQUG,Ulongwe,MZ,-14.7046166667,34.3523694444,4265
1212,FQVL,Vilankulo,MZ,-22.0184305556,35.3132972222,46
1213,FSAL,Alphonse,SE,-7.00478333333,52.7262472222,10
1214,FSDR,Desroches,SE,-5.69583333333,53.6544472222,10
1215,FSFA,Farquhar,SE,-10.1096111111,51.1761194444,10
1216,FSIA,SeychellesIntl,SE,-4.67434166667,55.5218388889,10
1217,FSPP,Praslin,SE,-4.31929166667,55.6914166667,10
1218,FTTA,Sarh,CD,9.15111111111,18.3794444444,1198
1219,FTTC,Abeche,CD,13.847,20.8443333333,1788
1220,FTTD,Moundou,CD,8.62440555556,16.0714194444,1404
1221,FTTJ,Ndjamena,CD,12.1336888889,15.0340194444,968
1222,FTTP,Pala,CD,9.37930555556,14.9258333333,1532
1223,FTTY,FayaLargeau,CD,17.9170527778,19.1110777778,771
1224,FVBU,JoshuaMqabukoNkomoIntl,ZI,-20.0174305556,28.6178694444,4359
1225,FVCN,Centenary,ZI,-16.7341083333,31.1220055556,4058
1226,FVCP,HarareCharlesPrince,ZI,-17.7515611111,30.9247055556,4845
1227,FVCZ,ChiredziBuffaloRange,ZI,-21.0080833333,31.57855,1421
1228,FVFA,VictoriaFallsIntl,ZI,-18.0962194444,25.8393027778,3490
1229,FVHA,HarareIntl,ZI,-17.9318055556,31.0928472222,4887
1230,FVKB,KaribaIntl,ZI,-16.5197611111,28.8849805556,1706
1231,FVMD,MountDarwin,ZI,-16.7692444444,31.559825,3240
1232,FVMT,Mutoko,ZI,-17.4319166667,32.1845027778,3950
1233,FVMU,Mutare,ZI,-18.9975,32.627225,3410
1234,FVMV,Masvingo,ZI,-20.0553333333,30.8591111111,3595
1235,FVOT,Kotwa,ZI,-16.9848361111,32.6726888889,2450
1236,FVSH,Zvishavane,ZI,-20.2894972222,30.0882277778,3012
1237,FVTL,GweruThornhill,ZI,-19.4368888889,29.8616833333,4680
1238,FVWN,HwangeNationalPark,ZI,-18.6298722222,27.0210416667,3543
1239,FWCL,ChilekaIntl,MI,-15.6790527778,34.9740138889,2555
1240,FWKA,Karonga,MI,-9.95356944444,33.8930222222,1765
1241,FWKG,Kasungu,MI,-13.0146305556,33.4685972222,3470
1242,FWLI,LilongweIntl,MI,-13.7893777778,33.781,4035
1243,FWUU,Mzuzu,MI,-11.44475,34.011775,4115
1244,FWZA,Zomba,MI,-15.38535,35.3844972222,2650
1245,FXMM,MoshoeshoeIIntl,LT,-29.4622555556,27.5525027778,5351
1246,FXMU,Mejametalana,LT,-29.3040527778,27.5034583333,5105
1247,FYAR,Arandis,WA,-22.4622222222,14.98,1905
1248,FYEN,Eenhana,WA,-17.4830166667,16.3219555556,3660
1249,FYGF,Grootfontein,WA,-19.6021666667,18.1226666667,4636
1250,FYKM,KatimaMulilo,WA,-17.6344277778,24.1766583333,3230
1251,FYKT,Keetmanshoop,WA,-26.5398277778,18.1114472222,3508
1252,FYLZ,Luderitz,WA,-26.6873694444,15.2428611111,426
1253,FYML,Mariental,WA,-24.6054472222,17.9254194444,3650
1254,FYOA,Ondangwa,WA,-17.8782138889,15.9526,3597
1255,FYOG,Oranjemund,WA,-28.5883611111,16.4453611111,16
1256,FYRC,Ruacana,WA,-17.4206111111,14.3716666667,3765
1257,FYRP,RoshPinah,WA,-27.9642861111,16.7538555556,1274
1258,FYRU,Rundu,WA,-17.9564611111,19.7194388889,3600
1259,FYTM,Tsumeb,WA,-19.2619055556,17.7325,4353
1260,FYWB,WalvisBay,WA,-22.9798888889,14.6453305556,300
1261,FYWE,Eros,WA,-22.6122388889,17.0804416667,5575
1262,FYWH,HoseaKutakoIntl,WA,-22.4798944444,17.47095,5640
1263,FZAA,KinshasaNdjiliIntl,CG,-4.38575,15.4445694444,1027
1264,FZAB,KinshasaNdolo,CG,-4.32665833333,15.3275027778,915
1265,FZAG,Muanda,CG,-5.93085833333,12.3517888889,89
1266,FZAI,KitonaBase,CG,-5.91805555556,12.4476944444,394
1267,FZAM,MatadiTshimpi,CG,-5.799475,13.4409111111,1115
1268,FZBO,Bandundu,CG,-3.31131944444,17.3816833333,1063
1269,FZCA,Kikwit,CG,-5.03576666667,18.7856305556,1572
1270,FZEA,Mbandaka,CG,0.0226,18.2887444444,1040
1271,FZFD,Gbadolite,CG,4.25320555556,20.9752833333,1509
1272,FZFK,Gemena,CG,3.23536944444,19.7712583333,1378
1273,FZFP,Kotakoli,CG,4.15763888889,21.6509166667,1801
1274,FZGA,Lisala,CG,2.17065833333,21.4969055556,1509
1275,FZIA,KisanganiSimisini,CG,0.5175,25.1550138889,1289
1276,FZIC,KisanganiBangokaIntl,CG,0.481638888889,25.3379722222,1417
1277,FZJH,IsiroMatari,CG,2.82760555556,27.5882527778,2438
1278,FZKA,Bunia,CG,1.56571944444,30.2208333333,4045
1279,FZKJ,ButaZega,CG,2.81800277778,24.7941388889,1378
1280,FZMA,BukavuKavumu,CG,-2.30897777778,28.8088027778,5643
