stage,count,source_modules,dispersion modules,timestamp
process(),357,PointSource,AUSTAL2000,0.012052
process(),358,PointSource,AUSTAL2000,0.012948
process(),359,PointSource,AUSTAL2000,0.013038
process(),360,PointSource,AUSTAL2000,0.013044
process(),361,PointSource,AUSTAL2000,0.011951
process(),362,PointSource,AUSTAL2000,0.013019
process(),363,PointSource,AUSTAL2000,0.012999
process(),364,PointSource,AUSTAL2000,0.012949
process(),365,PointSource,AUSTAL2000,0.012053
process(),366,PointSource,AUSTAL2000,0.012979
process(),367,PointSource,AUSTAL2000,0.01302
process(),368,PointSource,AUSTAL2000,0.015948
process(),369,PointSource,AUSTAL2000,0.015042
process(),370,PointSource,AUSTAL2000,0.012011
process(),371,PointSource,AUSTAL2000,0.013
process(),372,PointSource,AUSTAL2000,0.012949
process(),373,PointSource,AUSTAL2000,0.01303
process(),374,PointSource,AUSTAL2000,0.014966
process(),375,PointSource,AUSTAL2000,0.012054
process(),376,PointSource,AUSTAL2000,0.012999
process(),377,PointSource,AUSTAL2000,0.012973
process(),378,PointSource,AUSTAL2000,0.012028
process(),379,PointSource,AUSTAL2000,0.012984
process(),380,PointSource,AUSTAL2000,0.012965
process(),381,PointSource,AUSTAL2000,0.013031
process(),382,PointSource,AUSTAL2000,0.01202
process(),383,PointSource,AUSTAL2000,0.012999
process(),384,PointSource,AUSTAL2000,0.012984
process(),385,PointSource,AUSTAL2000,0.013018
process(),386,PointSource,AUSTAL2000,0.01297
process(),387,PointSource,AUSTAL2000,0.013979
process(),388,PointSource,AUSTAL2000,0.015001
process(),389,PointSource,AUSTAL2000,0.013995
process(),390,PointSource,AUSTAL2000,0.056052
process(),391,PointSource,AUSTAL2000,0.015979
process(),392,PointSource,AUSTAL2000,0.012971
process(),393,PointSource,AUSTAL2000,0.013037
process(),394,PointSource,AUSTAL2000,0.012015
process(),395,PointSource,AUSTAL2000,0.012999
process(),396,PointSource,AUSTAL2000,0.013001
process(),397,PointSource,AUSTAL2000,0.012946
process(),398,PointSource,AUSTAL2000,0.012034
process(),399,PointSource,AUSTAL2000,0.01302
process(),400,PointSource,AUSTAL2000,0.013954
process(),401,PointSource,AUSTAL2000,0.012045
