oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei,press_ratio,meem_nvpm_m_i_f00_avg,meem_nvpm_n_i_f00_avg,nvpm_m_max_mgkg,nvpm_n_max_nkg
77,J,6AL018,6AL018,1.0,TO,0.3583,0.0001,0.0001,20.93,0.0,0.0553536142897013,0.0553536142897013,0.0553536142897013,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0063822216020094,0.0489600893106335,1.15e-05,J,,0.0063822216020094,14415600000000.0,,,,,
78,J,6AL018,6AL018,0.85,CL,0.2995,0.0001,0.0001,18.270000000000003,0.0,0.0561976627712854,0.0561976627712854,0.0561976627712854,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0072299165275459,0.0489599332220367,7.6e-06,J,,0.0072299165275459,13650400000000.0,,,,,
79,J,6AL018,6AL018,0.3,AP,0.1076,2.0,0.23,6.5600000000000005,0.0,0.0736485130111524,0.0736485130111524,0.0736485130111524,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0117510223048327,0.0489600371747211,0.0129375464684014,J,,0.0117510223048327,63766700000000.0,,,,,
80,J,6AL018,6AL018,0.07,TX,0.0448,34.86,5.65,3.18,0.0,0.0988212053571428,0.0988212053571428,0.0988212053571428,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0150006026785714,0.0489600446428571,0.0348604910714285,J,,0.0150006026785714,33891600000000.0,,,,,
81,J,6AL019,6AL019,1.0,TO,0.3583,0.5,0.03,15.4,0.0,0.0587920736812726,0.0587920736812726,0.0587920736812726,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0063822216020094,0.0489600893106335,0.0034500139547864,J,,0.0063822216020094,14415600000000.0,,,,,
82,J,6AL019,6AL019,0.85,CL,0.2995,0.5,0.03,13.48,0.0,0.0584697829716193,0.0584697829716193,0.0584697829716193,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0072299165275459,0.0489599332220367,0.00228,J,,0.0072299165275459,13650400000000.0,,,,,
83,J,6AL019,6AL019,0.3,AP,0.1076,7.649999999999999,0.03,6.93,0.0,0.0623985130111524,0.0623985130111524,0.0623985130111524,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0117510223048327,0.0489600371747211,0.0016875,J,,0.0117510223048327,63766700000000.0,,,,,
84,J,6AL019,6AL019,0.07,TX,0.0448,41.29,4.1000000000000005,4.119999999999999,0.0,0.0892575892857142,0.0892575892857142,0.0892575892857142,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0150006026785714,0.0489600446428571,0.0252970982142857,J,,0.0150006026785714,33891600000000.0,,,,,
85,J,3AL001,3AL001,1.0,TO,0.28,0.97,0.2899999999999999,16.919999999999998,0.0,0.1009439285714285,0.1009439285714285,0.1009439285714285,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0186338571428571,0.0489599999999999,0.03335,J,,0.0186338571428571,32890900000000.0,,,,,
86,J,3AL001,3AL001,0.85,CL,0.234,1.1900000000000002,0.3299999999999999,14.56,0.0,0.0931551282051282,0.0931551282051282,0.0931551282051282,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0191152564102564,0.048959829059829,0.0250799999999999,J,,0.0191152564102564,28197500000000.0,,,,,
87,J,3AL001,3AL001,0.3,AP,0.091,4.5,0.83,6.630000000000001,0.0,0.112721978021978,0.112721978021978,0.112721978021978,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0170740659340659,0.04896,0.0466874725274725,J,,0.0170740659340659,78358000000000.0,,,,,
88,J,3AL001,3AL001,0.07,TX,0.039,29.88,5.84,3.24,0.0,0.1067892307692307,0.1067892307692307,0.1067892307692307,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0217965128205128,0.04896,0.0360328205128205,J,,0.0217965128205128,42870300000000.0,,,,,
89,J,6AL020,6AL020,1.0,TO,0.4122,0.7699999999999999,0.03,17.17,0.0,0.0587920912178554,0.0587920912178554,0.0587920912178554,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0063822173702086,0.0489599708879184,0.00345,J,,0.0063822173702086,16584200000000.0,,,,,
90,J,6AL020,6AL020,0.85,CL,0.3425,0.6399999999999999,0.03,14.909999999999998,0.0,0.0584697810218978,0.0584697810218978,0.0584697810218978,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0072299270072992,0.04896,0.00228,J,,0.0072299270072992,15610200000000.0,,,,,
91,J,6AL020,6AL020,0.3,AP,0.12,5.630000000000001,0.03,7.42,0.0,0.0623985833333333,0.0623985833333333,0.0623985833333333,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0117510833333333,0.04896,0.0016875,J,,0.0117510833333333,71115300000000.0,,,,,
92,J,6AL020,6AL020,0.07,TX,0.0475,37.97,3.52,4.26,0.0,0.085678947368421,0.085678947368421,0.085678947368421,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0150006105263157,0.0489599999999999,0.0217183157894736,J,,0.0150006105263157,35934200000000.0,,,,,
93,J,6AL021,6AL021,1.0,TO,0.301,0.94,0.254,16.880000000000003,0.0,0.0965312292358804,0.0965312292358804,0.0965312292358804,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0183613289036544,0.0489601328903654,0.02921,J,,0.0183613289036544,34840600000000.0,,,,,
94,J,6AL021,6AL021,0.85,CL,0.2527,1.16,0.291,14.570000000000002,0.0,0.0788322121092204,0.0788322121092204,0.0788322121092204,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0077560348239018,0.0489600316580926,0.0221159873367629,J,,0.0077560348239018,12355500000000.0,,,,,
95,J,6AL021,6AL021,0.3,AP,0.0943,4.28,0.696,6.779999999999999,0.0,0.1007173913043478,0.1007173913043478,0.1007173913043478,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0126074231177094,0.0489600212089077,0.0391500530222693,J,,0.0126074231177094,59957400000000.0,,,,,
96,J,6AL021,6AL021,0.07,TX,0.0377,26.320000000000004,4.952997347480106,3.3600000000000008,0.0,0.095614323607427,0.095614323607427,0.095614323607427,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.016094323607427,0.0489599469496021,0.0305599469496021,J,,0.016094323607427,30599900000000.0,,,,,
97,J,8AL025,8AL025,1.0,TO,0.301,0.94,0.254,16.880000000000003,0.0,0.0965312292358804,0.0965312292358804,0.0965312292358804,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0183613289036544,0.0489601328903654,0.02921,J,,0.0183613289036544,34840600000000.0,,,,,
98,J,8AL025,8AL025,0.85,CL,0.2527,1.16,0.291,14.570000000000002,0.0,0.0788322121092204,0.0788322121092204,0.0788322121092204,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0077560348239018,0.0489600316580926,0.0221159873367629,J,,0.0077560348239018,12355500000000.0,,,,,
99,J,8AL025,8AL025,0.3,AP,0.0943,4.28,0.696,6.779999999999999,0.0,0.1007173913043478,0.1007173913043478,0.1007173913043478,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0126074231177094,0.0489600212089077,0.0391500530222693,J,,0.0126074231177094,59957400000000.0,,,,,
100,J,8AL025,8AL025,0.07,TX,0.0377,26.320000000000004,4.952997347480106,3.3600000000000008,0.0,0.095614323607427,0.095614323607427,0.095614323607427,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.016094323607427,0.0489599469496021,0.0305599469496021,J,,0.016094323607427,30599900000000.0,,,,,
101,J,6AL022,6AL022,1.0,TO,0.301,0.0001,0.0001,19.360000000000003,0.0,0.0558179401993355,0.0558179401993355,0.0558179401993355,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0068463787375415,0.0489601328903654,1.15e-05,J,,0.0068463787375415,12991000000000.0,,,,,
102,J,6AL022,6AL022,0.85,CL,0.2527,0.0001,0.01,17.01,0.0,0.0574760585674713,0.0574760585674713,0.0574760585674713,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0077560348239018,0.0489600316580926,0.00076,J,,0.0077560348239018,12355500000000.0,,,,,
103,J,6AL022,6AL022,0.3,AP,0.0943,2.02,0.23,6.62,0.0,0.0745048780487805,0.0745048780487805,0.0745048780487805,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0126074231177094,0.0489600212089077,0.012937539766702,J,,0.0126074231177094,59957400000000.0,,,,,
104,J,6AL022,6AL022,0.07,TX,0.0377,35.07000000000001,5.75,3.2,0.0,0.1005318302387267,0.1005318302387267,0.1005318302387267,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.016094323607427,0.0489599469496021,0.0354774535809018,J,,0.016094323607427,30599900000000.0,,,,,
105,J,6AL023,6AL023,1.0,TO,0.3222,0.87,0.24,17.9,0.0,0.0946486654252017,0.0946486654252017,0.0946486654252017,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0180887337057728,0.0489599627560521,0.0276,J,,0.0180887337057728,36740800000000.0,,,,,
106,J,6AL023,6AL023,0.85,CL,0.2689,1.07,0.277,15.350000000000003,0.0,0.0776586091483823,0.0776586091483823,0.0776586091483823,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0076467460022313,0.0489598363703979,0.0210519895872071,J,,0.0076467460022313,12962300000000.0,,,,,
107,J,6AL023,6AL023,0.3,AP,0.0991,3.960000000000001,0.661,7.05,0.0,0.098570736629667,0.098570736629667,0.098570736629667,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0124295660948536,0.0489600403632694,0.0371812310797174,J,,0.0124295660948536,62120300000000.0,,,,,
108,J,6AL023,6AL023,0.07,TX,0.0418,26.040000000000003,4.837009569377991,3.37,0.0,0.0946715311004784,0.0946715311004784,0.0946715311004784,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0158671531100478,0.0489600478468899,0.0298442583732057,J,,0.0158671531100478,33448800000000.0,,,,,
109,J,6AL024,6AL024,1.0,TO,0.3222,0.0001,0.0001,20.2,0.0,0.0557216014897579,0.0557216014897579,0.0557216014897579,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0067499689633767,0.0489599627560521,1.15e-05,J,,0.0067499689633767,13710200000000.0,,,,,
110,J,6AL024,6AL024,0.85,CL,0.2689,0.0001,0.01,17.6,0.0,0.0573666790628486,0.0573666790628486,0.0573666790628486,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0076467460022313,0.0489598363703979,0.00076,J,,0.0076467460022313,12962300000000.0,,,,,
111,J,6AL024,6AL024,0.3,AP,0.0991,1.62,0.21,6.710000000000001,0.0,0.0732020181634712,0.0732020181634712,0.0732020181634712,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0124295660948536,0.0489600403632694,0.0118125126135216,J,,0.0124295660948536,62120300000000.0,,,,,
112,J,6AL024,6AL024,0.07,TX,0.0418,36.04,5.88,3.14,0.0,0.1011066985645933,0.1011066985645933,0.1011066985645933,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0158671531100478,0.0489600478468899,0.0362796650717703,J,,0.0158671531100478,33448800000000.0,,,,,
113,J,13AL027,13AL027,1.0,TO,0.3263,0.0001,0.0001,21.25,0.0,0.0556153846153846,0.0556153846153846,0.0556153846153846,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0066437634079068,0.0489598528961078,1.15e-05,J,,0.0066437634079068,13666100000000.0,,,,,
114,J,13AL027,13AL027,0.85,CL,0.2714,0.0001,0.01,18.11,0.0,0.0572464996315401,0.0572464996315401,0.0572464996315401,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0075263448784082,0.0489598378776713,0.00076,J,,0.0075263448784082,12876800000000.0,,,,,
115,J,13AL027,13AL027,0.3,AP,0.0985,1.97,0.22,6.56,0.0,0.0735685279187817,0.0735685279187817,0.0735685279187817,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0122336040609137,0.04896,0.0123750253807106,J,,0.0122336040609137,60770700000000.0,,,,,
116,J,13AL027,13AL027,0.07,TX,0.0472,23.090000000000003,2.5700000000000003,3.14,0.0,0.0804336864406779,0.0804336864406779,0.0804336864406779,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0156168644067796,0.0489599576271186,0.015856906779661,J,,0.0156168644067796,37174100000000.0,,,,,
117,J,01P06AL028,01P06AL028,1.0,TO,0.3826,0.75,0.03,16.17,0.0,0.1006902770517511,0.1006902770517511,0.1006902770517511,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0482801881860951,0.048960010454783,0.00345,J,,0.0482801881860951,258178000000000.0,,,,,
118,J,01P06AL028,01P06AL028,0.85,CL,0.318,0.5599999999999999,0.03,14.07,0.0,0.0909940251572327,0.0909940251572327,0.0909940251572327,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0397540880503144,0.0489600628930817,0.00228,J,,0.0397540880503144,253018000000000.0,,,,,
119,J,01P06AL028,01P06AL028,0.3,AP,0.113,6.720000000000001,0.03,7.129999999999999,0.0,0.0633827433628318,0.0633827433628318,0.0633827433628318,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.012735221238938,0.04896,0.0016875044247787,J,,0.012735221238938,140646000000000.0,,,,,
120,J,01P06AL028,01P06AL028,0.07,TX,0.0461,39.91,3.85,4.17,0.0,0.0983934924078091,0.0983934924078091,0.0983934924078091,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0256789587852494,0.0489600867678958,0.0237544468546637,J,,0.0256789587852494,114272000000000.0,,,,,
121,J,01P06AL029,01P06AL029,1.0,TO,0.3805,0.7399999999999999,0.03,16.1,0.0,0.1006904073587385,0.1006904073587385,0.1006904073587385,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0482801576872536,0.0489600525624178,0.0034500131406044,J,,0.0482801576872536,256761000000000.0,,,,,
122,J,01P06AL029,01P06AL029,0.85,CL,0.3163,0.5499999999999999,0.03,14.009999999999998,0.0,0.0909939930445779,0.0909939930445779,0.0909939930445779,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0397540309832437,0.0489598482453367,0.00228,J,,0.0397540309832437,251665000000000.0,,,,,
123,J,01P06AL029,01P06AL029,0.3,AP,0.1125,6.8,0.03,7.119999999999999,0.0,0.0633827555555555,0.0633827555555555,0.0633827555555555,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0127352,0.0489599999999999,0.0016875022222222,J,,0.0127352,140023000000000.0,,,,,
124,J,01P06AL029,01P06AL029,0.07,TX,0.0459,40.06999999999999,3.88,4.17,0.0,0.098578431372549,0.098578431372549,0.098578431372549,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0256788671023965,0.0489599128540304,0.023939651416122,J,,0.0256788671023965,113776000000000.0,,,,,
125,J,01P06AL030,01P06AL030,1.0,TO,0.3589,0.5,0.03,15.420000000000002,0.0,0.0988799108386737,0.0988799108386737,0.0988799108386737,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0464697687378099,0.0489598774031763,0.0034500139314572,J,,0.0464697687378099,256677000000000.0,,,,,
126,J,01P06AL030,01P06AL030,0.85,CL,0.2999,0.5,0.03,13.49,0.0,0.0888176058686228,0.0888176058686228,0.0888176058686228,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0375775258419473,0.0489599866622207,0.00228,J,,0.0375775258419473,245483000000000.0,,,,,
127,J,01P06AL030,01P06AL030,0.3,AP,0.1077,7.619999999999999,0.03,6.93,0.0,0.0635609099350046,0.0635609099350046,0.0635609099350046,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0129133704735376,0.0489599814298978,0.0016875023212627,J,,0.0129133704735376,137434000000000.0,,,,,
128,J,01P06AL030,01P06AL030,0.07,TX,0.0449,38.47,3.81,4.2700000000000005,0.0,0.0987574610244988,0.0987574610244988,0.0987574610244988,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0262897550111358,0.0489599109131403,0.0235077951002227,J,,0.0262897550111358,115214000000000.0,,,,,
129,J,01P06AL031,01P06AL031,1.0,TO,0.3806,0.74,0.03,16.1,0.0,0.100690225959012,0.100690225959012,0.100690225959012,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0482803468208092,0.0489600630583289,0.00345,J,,0.0482803468208092,256829000000000.0,,,,,
130,J,01P06AL031,01P06AL031,0.85,CL,0.3163,0.5499999999999999,0.03,14.009999999999998,0.0,0.0909939930445779,0.0909939930445779,0.0909939930445779,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0397540309832437,0.0489598482453367,0.00228,J,,0.0397540309832437,251665000000000.0,,,,,
131,J,01P06AL031,01P06AL031,0.3,AP,0.1126,6.789999999999999,0.03,7.119999999999999,0.0,0.0633826820603907,0.0633826820603907,0.0633826820603907,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0127352575488454,0.0489600355239786,0.0016875044404973,J,,0.0127352575488454,140148000000000.0,,,,,
132,J,01P06AL031,01P06AL031,0.07,TX,0.046,39.97,3.86,4.17,0.0,0.098455,0.098455,0.098455,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0256789130434782,0.04896,0.023816304347826,J,,0.0256789130434782,114024000000000.0,,,,,
133,J,01P06AL032,01P06AL032,1.0,TO,0.4122,0.7699999999999999,0.03,17.17,0.0,0.1032098495875788,0.1032098495875788,0.1032098495875788,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0507998544395924,0.0489599708879184,0.00345,J,,0.0507998544395924,247281000000000.0,,,,,
134,J,01P06AL032,01P06AL032,0.85,CL,0.3425,0.6399999999999999,0.03,14.909999999999998,0.0,0.0942633576642335,0.0942633576642335,0.0942633576642335,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0430233576642335,0.04896,0.00228,J,,0.0430233576642335,257612000000000.0,,,,,
135,J,01P06AL032,01P06AL032,0.3,AP,0.12,5.630000000000001,0.03,7.42,0.0,0.0632128333333333,0.0632128333333333,0.0632128333333333,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0125653333333333,0.04896,0.0016875,J,,0.0125653333333333,143526000000000.0,,,,,
136,J,01P06AL032,01P06AL032,0.07,TX,0.0475,37.97,3.52,4.26,0.0,0.0955524210526315,0.0955524210526315,0.0955524210526315,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0248741052631578,0.0489599999999999,0.0217183157894736,J,,0.0248741052631578,112480000000000.0,,,,,
137,J,01P10AL033,01P10AL033,1.0,TO,0.466,0.71,0.0001,18.61,0.0,0.1025152360515021,0.1025152360515021,0.1025152360515021,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0535435622317596,0.0489600858369098,1.15e-05,J,,0.0535435622317596,196529000000000.0,,,,,
138,J,01P10AL033,01P10AL033,0.85,CL,0.388,0.7399999999999999,9.999999999999998e-05,15.989999999999997,0.0,0.0978345360824742,0.0978345360824742,0.0978345360824742,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0488667525773195,0.0489600515463917,7.6e-06,J,,0.0488667525773195,243581000000000.0,,,,,
139,J,01P10AL033,01P10AL033,0.3,AP,0.138,4.079999999999999,0.001,7.899999999999999,0.0,0.0618255797101449,0.0618255797101449,0.0618255797101449,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0128093478260869,0.0489599999999999,5.624999999999999e-05,J,,0.0128093478260869,149804000000000.0,,,,,
140,J,01P10AL033,01P10AL033,0.07,TX,0.055,34.17,1.71,4.39,0.0,0.0823570909090909,0.0823570909090909,0.0823570909090909,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0228463636363636,0.04896,0.010550709090909,J,,0.0228463636363636,116298000000000.0,,,,,
141,J,01P06AL034,01P06AL034,1.0,TO,0.3583,0.5,0.03,15.4,0.0,0.0988797097404409,0.0988797097404409,0.0988797097404409,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0464697181133128,0.0489600893106335,0.0034500139547864,J,,0.0464697181133128,256248000000000.0,,,,,
142,J,01P06AL034,01P06AL034,0.85,CL,0.2995,0.5,0.03,13.48,0.0,0.0888176961602671,0.0888176961602671,0.0888176961602671,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0375776293823038,0.0489599332220367,0.00228,J,,0.0375776293823038,245156000000000.0,,,,,
143,J,01P06AL034,01P06AL034,0.3,AP,0.1076,7.649999999999999,0.03,6.93,0.0,0.0635608736059479,0.0635608736059479,0.0635608736059479,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0129133828996282,0.0489600371747211,0.0016875,J,,0.0129133828996282,137306000000000.0,,,,,
144,J,01P06AL034,01P06AL034,0.07,TX,0.0448,41.29,4.1000000000000005,4.119999999999999,0.0,0.100546875,0.100546875,0.100546875,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0262897321428571,0.0489600446428571,0.0252970982142857,J,,0.0262897321428571,114957000000000.0,,,,,
145,J,3BR001,3BR001,1.0,TO,0.707,0.52,0.0001,17.07,0.0,0.372984441301273,0.372984441301273,0.372984441301273,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.32401414427157,0.0489599717114568,1.15e-05,J,,0.32401414427157,1444100000000000.0,,,,,
146,J,3BR001,3BR001,0.85,CL,0.588,0.6600000000000001,0.03,13.93,0.0,0.3578095238095238,0.3578095238095238,0.3578095238095238,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.3065697278911565,0.0489600340136054,0.00228,J,,0.3065697278911565,1136380000000000.0,,,,,
147,J,3BR001,3BR001,0.3,AP,0.22,4.24,0.04,8.200000000000001,0.0,0.2407259090909091,0.2407259090909091,0.2407259090909091,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1895159090909091,0.04896,0.00225,J,,0.1895159090909091,2102690000000000.0,,,,,
148,J,3BR001,3BR001,0.07,TX,0.089,26.09,1.98,4.0,0.0,0.0773543820224719,0.0773543820224719,0.0773543820224719,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0161778651685393,0.04896,0.0122166292134831,J,,0.0161778651685393,72613200000000.0,,,,,
149,J,4BR008,4BR008,1.0,TO,0.713,1.0399999999999998,0.02,18.790000000000003,0.0,0.4573169705469845,0.4573169705469845,0.4573169705469845,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.4060575035063113,0.0489600280504908,0.0023,J,,0.4060575035063113,1825120000000000.0,,,,,
150,J,4BR008,4BR008,0.85,CL,0.594,0.93,0.02,15.070000000000002,0.0,0.4432979797979798,0.4432979797979798,0.4432979797979798,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.3928164983164983,0.0489599326599326,0.00152,J,,0.3928164983164983,1470930000000000.0,,,,,
151,J,4BR008,4BR008,0.3,AP,0.214,4.78,0.0499999999999999,7.680000000000001,0.0,0.0660457943925233,0.0660457943925233,0.0660457943925233,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0142731308411214,0.0489598130841121,0.0028125,J,,0.0142731308411214,154042000000000.0,,,,,
152,J,4BR008,4BR008,0.07,TX,0.089,27.82,1.09,4.69,0.0,0.0794857303370786,0.0794857303370786,0.0794857303370786,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0238004494382022,0.04896,0.0067253033707865,J,,0.0238004494382022,106827000000000.0,,,,,
153,J,4BR009,4BR009,1.0,TO,0.714,1.0399999999999998,0.02,18.73,0.0,0.4556176470588235,0.4556176470588235,0.4556176470588235,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.4043571428571428,0.048959943977591,0.0023,J,,0.4043571428571428,1820030000000000.0,,,,,
154,J,4BR009,4BR009,0.85,CL,0.595,0.93,0.02,15.03,0.0,0.4410571428571429,0.4410571428571429,0.4410571428571429,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.3905764705882353,0.04896,0.00152,J,,0.3905764705882353,1465000000000000.0,,,,,
155,J,4BR009,4BR009,0.3,AP,0.214,4.81,0.0499999999999999,7.670000000000001,0.0,0.0657420560747663,0.0657420560747663,0.0657420560747663,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0139696728971962,0.0489598130841121,0.0028125,J,,0.0139696728971962,150767000000000.0,,,,,
156,J,4BR009,4BR009,0.07,TX,0.089,28.0,1.12,4.670000000000001,0.0,0.0798661797752808,0.0798661797752808,0.0798661797752808,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0239957303370786,0.04896,0.006910404494382,J,,0.0239957303370786,107704000000000.0,,,,,
157,J,6BR010,6BR010,1.0,TO,0.747,1.0399999999999998,0.0199999999999999,19.52,0.0,0.4563748326639893,0.4563748326639893,0.4563748326639893,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.4051151271753681,0.0489599732262382,0.0023,J,,0.4051151271753681,1907720000000000.0,,,,,
158,J,6BR010,6BR010,0.85,CL,0.617,0.92,0.02,15.43,0.0,0.4450858995137763,0.4450858995137763,0.4450858995137763,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.3946061588330632,0.0489599675850891,0.00152,J,,0.3946061588330632,1534840000000000.0,,,,,
159,J,6BR010,6BR010,0.3,AP,0.215,4.92,0.05,7.710000000000001,0.0,0.0665339534883721,0.0665339534883721,0.0665339534883721,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0147615813953488,0.04896,0.0028125023255813,J,,0.0147615813953488,160058000000000.0,,,,,
160,J,6BR010,6BR010,0.07,TX,0.083,31.569999999999997,2.29,4.5,0.0,0.0838897590361445,0.0838897590361445,0.0838897590361445,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0208004819277108,0.04896,0.0141292771084337,J,,0.0208004819277108,87067500000000.0,,,,,
