oid,profile_id,arrival_departure,stage,point,weight_lbs,horizontal_feet,vertical_feet,tas_knots,weight_kgs,horizontal_metres,vertical_metres,tas_metres,power,mode,course,fuel_flow_kgm
7021,F28MK2-A-1,A,1,1,58000,-114486.8,6000,272,26308.336,-34895.57664,1828.8,139.928768,0.104836548,AP,ANP2.2,
7022,F28MK2-A-1,A,1,2,58000,-58243.4,3052.4,161.7,26308.336,-17752.58832,930.37152,83.1855948,0.093915736,AP,ANP2.2,
7023,F28MK2-A-1,A,1,3,58000,-57243.4,3000,159,26308.336,-17447.78832,914.4,81.796596,0.158256853,AP,ANP2.2,
7024,F28MK2-A-1,A,1,4,58000,-29621.7,1552.4,136.1,26308.336,-9028.69416,473.17152,70.0158284,0.150061929,AP,ANP2.2,
7025,F28MK2-A-1,A,1,5,58000,-28621.7,1500,135.2,26308.336,-8723.89416,457.2,69.5528288,0.21113198,AP,ANP2.2,
7026,F28MK2-A-1,A,1,6,58000,-20081.1,1052.4,125.3,26308.336,-6120.71928,320.77152,64.4598332,0.20771269,AP,ANP2.2,
7027,F28MK2-A-1,A,1,7,58000,-19081.1,1000,124.1,26308.336,-5815.91928,304.8,63.8425004,0.327540102,AP,ANP2.2,
7028,F28MK2-A-1,A,1,8,58000,-1000,52.4,122.4,26308.336,-304.8,15.97152,62.9679456,0.316469036,AP,ANP2.2,
7029,F28MK2-A-1,A,1,9,58000,0,0,122.3,26308.336,0,0,62.9165012,0.315905584,AP,ANP2.2,
7030,F28MK2-A-1,A,1,10,58000,223.2,0,116,26308.336,68.03136,0,59.675504,0.4,AP,ANP2.2,
7031,F28MK2-A-1,A,1,11,58000,2008.8,0,29.8,26308.336,612.28224,0,15.3304312,0.1,AP,ANP2.2,
7032,F28MK2-D-1,D,1,1,58000,0,0,0,26308.336,0,0,0,1.000767513,TO,ANP2.2,
7033,F28MK2-D-1,D,1,2,58000,3266.4,0,144.4,26308.336,995.59872,0,74.2857136,0.887594924,TO,ANP2.2,
7034,F28MK2-D-1,D,1,3,58000,7708.8,1000,146.5,26308.336,2349.64224,304.8,75.366046,0.896620305,TO,ANP2.2,
7035,F28MK2-D-1,D,1,4,58000,9764.9,1313.4,157.2,26308.336,2976.34152,400.32432,80.8705968,0.891768528,CL,ANP2.2,
7036,F28MK2-D-1,D,1,5,58000,11883.7,1536.2,173,26308.336,3622.15176,468.23376,88.998812,0.882083249,CL,ANP2.2,
7037,F28MK2-D-1,D,1,6,58000,12227.5,1595.5,173.1,26308.336,3726.942,486.3084,89.0502564,0.789901523,CL,ANP2.2,
7038,F28MK2-D-1,D,1,7,58000,13948.5,1654.8,188.6,26308.336,4251.5028,504.38304,97.0241384,0.783345178,CL,ANP2.2,
7039,F28MK2-D-1,D,1,8,58000,21954,3000,192.4,26308.336,6691.5792,914.4,98.9790256,0.797657868,CL,ANP2.2,
7040,F28MK2-D-1,D,1,9,58000,33993.6,3544.3,262.1,26308.336,10361.24928,1080.30264,134.8357724,0.772301523,CL,ANP2.2,
7041,F28MK2-D-1,D,1,10,58000,48292,5500,269.9,26308.336,14719.4016,1676.4,138.8484356,0.793109645,CL,ANP2.2,
7042,F28MK2-D-1,D,1,11,58000,64094.5,7500,278.3,26308.336,19536.0036,2286,143.1697652,0.814388832,CL,ANP2.2,
7043,F28MK2-D-1,D,1,12,58000,85806.3,10000,289.3,26308.336,26153.76024,3048,148.8286492,0.840987817,CL,ANP2.2,
7044,F28MK2-D-2,D,2,1,64000,0,0,0,29029.888,0,0,0,1.000767513,TO,ANP2.2,
7045,F28MK2-D-2,D,2,2,64000,4002.8,0,151.7,29029.888,1220.05344,0,78.0411548,0.881885279,TO,ANP2.2,
7046,F28MK2-D-2,D,2,3,64000,9176.4,1000,153.9,29029.888,2796.96672,304.8,79.1729316,0.89091066,TO,ANP2.2,
7047,F28MK2-D-2,D,2,4,64000,11593,1317.2,164.3,29029.888,3533.5464,401.48256,84.5231492,0.886345178,CL,ANP2.2,
7048,F28MK2-D-2,D,2,5,64000,14184.5,1552.8,180.2,29029.888,4323.4356,473.29344,92.7028088,0.876775635,CL,ANP2.2,
7049,F28MK2-D-2,D,2,6,64000,14691.2,1627.1,180.4,29029.888,4477.87776,495.94008,92.8056976,0.786884264,CL,ANP2.2,
7050,F28MK2-D-2,D,2,7,64000,16875.7,1701.4,195.8,29029.888,5143.71336,518.58672,100.7281352,0.78048731,CL,ANP2.2,
7051,F28MK2-D-2,D,2,8,64000,25970.2,3000,199.7,29029.888,7915.71696,914.4,102.7344668,0.794303553,CL,ANP2.2,
7052,F28MK2-D-2,D,2,9,64000,39716.4,3612.8,262.4,29029.888,12105.55872,1101.18144,134.9901056,0.773030457,CL,ANP2.2,
7053,F28MK2-D-2,D,2,10,64000,55966,5500,269.9,29029.888,17058.4368,1676.4,138.8484356,0.793109645,CL,ANP2.2,
7054,F28MK2-D-2,D,2,11,64000,74639.3,7500,278.3,29029.888,22750.05864,2286,143.1697652,0.814388832,CL,ANP2.2,
7055,F28MK2-D-2,D,2,12,64000,100459.8,10000,289.3,29029.888,30620.14704,3048,148.8286492,0.840987817,CL,ANP2.2,
7056,F28MK4-A-1,A,1,1,61000,-114486.8,6000,272,27669.112,-34895.57664,1828.8,139.928768,0.089849495,AP,ANP2.2,
7057,F28MK4-A-1,A,1,2,61000,-58243.4,3052.4,162.4,27669.112,-17752.58832,930.37152,83.5457056,0.080488889,AP,ANP2.2,
7058,F28MK4-A-1,A,1,3,61000,-57243.4,3000,159.7,27669.112,-17447.78832,914.4,82.1567068,0.150622222,AP,ANP2.2,
7059,F28MK4-A-1,A,1,4,61000,-29621.7,1552.4,136.8,27669.112,-9028.69416,473.17152,70.3759392,0.142822222,AP,ANP2.2,
7060,F28MK4-A-1,A,1,5,61000,-28621.7,1500,135.9,27669.112,-8723.89416,457.2,69.9129396,0.209078788,AP,ANP2.2,
7061,F28MK4-A-1,A,1,6,61000,-20081.1,1052.4,126,27669.112,-6120.71928,320.77152,64.819944,0.205692929,AP,ANP2.2,
7062,F28MK4-A-1,A,1,7,61000,-19081.1,1000,124.8,27669.112,-5815.91928,304.8,64.2026112,0.335961616,AP,ANP2.2,
7063,F28MK4-A-1,A,1,8,61000,-1000,52.4,123,27669.112,-304.8,15.97152,63.276612,0.324605051,AP,ANP2.2,
7064,F28MK4-A-1,A,1,9,61000,0,0,122.9,27669.112,0,0,63.2251676,0.324029293,AP,ANP2.2,
7065,F28MK4-A-1,A,1,10,61000,223.7,0,116.6,27669.112,68.18376,0,59.9841704,0.4,AP,ANP2.2,
7066,F28MK4-A-1,A,1,11,61000,2013.3,0,29.8,27669.112,613.65384,0,15.3304312,0.1,AP,ANP2.2,
7067,F28MK4-D-1,D,1,1,61000,0,0,0,27669.112,0,0,0,1.001074747,TO,ANP2.2,
7068,F28MK4-D-1,D,1,2,61000,3159.8,0,140.8,27669.112,963.10704,0,72.4337152,0.894630303,TO,ANP2.2,
7069,F28MK4-D-1,D,1,3,61000,7751.3,1000,142.9,27669.112,2362.59624,304.8,73.5140476,0.902357576,TO,ANP2.2,
7070,F28MK4-D-1,D,1,4,61000,9933.3,1320.8,154.2,27669.112,3027.66984,402.57984,79.3272648,0.896973737,CL,ANP2.2,
7071,F28MK4-D-1,D,1,5,61000,12024.6,1532.2,169.9,27669.112,3665.09808,467.01456,87.4040356,0.887327273,CL,ANP2.2,
7072,F28MK4-D-1,D,1,6,61000,12399.1,1594.8,170.1,27669.112,3779.24568,486.09504,87.5069244,0.789030303,CL,ANP2.2,
7073,F28MK4-D-1,D,1,7,61000,14167.6,1657.4,185.5,27669.112,4318.28448,505.17552,95.429362,0.782275758,CL,ANP2.2,
7074,F28MK4-D-1,D,1,8,61000,22413.2,3000,189.3,27669.112,6831.54336,914.4,97.3842492,0.79579697,CL,ANP2.2,
7075,F28MK4-D-1,D,1,9,61000,35587.9,3598.7,262.3,27669.112,10847.19192,1096.88376,134.9386612,0.768347475,CL,ANP2.2,
7076,F28MK4-D-1,D,1,10,61000,50012.3,5500,269.9,27669.112,15243.74904,1676.4,138.8484356,0.787494949,CL,ANP2.2,
7077,F28MK4-D-1,D,1,11,61000,66402.5,7500,278.3,27669.112,20239.482,2286,143.1697652,0.807636364,CL,ANP2.2,
7078,F28MK4-D-1,D,1,12,61000,88932.2,10000,289.3,27669.112,27106.53456,3048,148.8286492,0.832813131,CL,ANP2.2,
7079,F28MK4-D-2,D,2,1,66000,0,0,0,29937.072,0,0,0,1.001074747,TO,ANP2.2,
7080,F28MK4-D-2,D,2,2,66000,3716.7,0,146.5,29937.072,1132.85016,0,75.366046,0.890353535,TO,ANP2.2,
7081,F28MK4-D-2,D,2,3,66000,8892.9,1000,148.6,29937.072,2710.55592,304.8,76.4463784,0.898080808,TO,ANP2.2,
7082,F28MK4-D-2,D,2,4,66000,11273.8,1311.8,159.2,29937.072,3436.25424,399.83664,81.8994848,0.893144444,CL,ANP2.2,
7083,F28MK4-D-2,D,2,5,66000,13713.8,1532.5,175,29937.072,4179.96624,467.106,90.0277,0.883569697,CL,ANP2.2,
7084,F28MK4-D-2,D,2,6,66000,14221.6,1607.4,175.2,29937.072,4334.74368,489.93552,90.1305888,0.786694949,CL,ANP2.2,
7085,F28MK4-D-2,D,2,7,66000,16350.6,1682.2,190.7,29937.072,4983.66288,512.73456,98.1044708,0.780063636,CL,ANP2.2,
7086,F28MK4-D-2,D,2,8,66000,25535.9,3000,194.5,29937.072,7783.34232,914.4,100.059358,0.793335354,CL,ANP2.2,
7087,F28MK4-D-2,D,2,9,66000,40360.9,3666.9,262.6,29937.072,12302.00232,1117.67112,135.0929944,0.769034343,CL,ANP2.2,
7088,F28MK4-D-2,D,2,10,66000,56168.2,5500,269.9,29937.072,17120.06736,1676.4,138.8484356,0.787494949,CL,ANP2.2,
7089,F28MK4-D-2,D,2,11,66000,74837.9,7500,278.3,29937.072,22810.59192,2286,143.1697652,0.807636364,CL,ANP2.2,
7090,F28MK4-D-2,D,2,12,66000,100623.8,10000,289.3,29937.072,30670.13424,3048,148.8286492,0.832813131,CL,ANP2.2,
7091,F28MK4-D-3,D,3,1,73000,0,0,0,33112.216,0,0,0,1.001074747,TO,ANP2.2,
7092,F28MK4-D-3,D,3,2,73000,4576.3,0,154.1,33112.216,1394.85624,0,79.2758204,0.884630303,TO,ANP2.2,
7093,F28MK4-D-3,D,3,3,73000,10640.2,1000,156.3,33112.216,3243.13296,304.8,80.4075972,0.892357576,TO,ANP2.2,
7094,F28MK4-D-3,D,3,4,73000,13690.4,1341.1,167.4,33112.216,4172.83392,408.76728,86.1179256,0.887354545,CL,ANP2.2,
7095,F28MK4-D-3,D,3,5,73000,16688.6,1573.2,183.3,33112.216,5086.68528,479.51136,94.2975852,0.877867677,CL,ANP2.2,
7096,F28MK4-D-3,D,3,6,73000,17469.3,1670.1,183.5,33112.216,5324.64264,509.04648,94.400474,0.783387879,CL,ANP2.2,
7097,F28MK4-D-3,D,3,7,73000,20259,1767.1,199.1,33112.216,6174.9432,538.61208,102.4258004,0.776979798,CL,ANP2.2,
7098,F28MK4-D-3,D,3,8,73000,30467.9,3000,202.8,33112.216,9286.61592,914.4,104.3292432,0.78939596,CL,ANP2.2,
7099,F28MK4-D-3,D,3,9,73000,47651.5,3760.6,262.9,33112.216,14524.1772,1146.23088,135.2473276,0.769978788,CL,ANP2.2,
7100,F28MK4-D-3,D,3,10,73000,65484.2,5500,269.9,33112.216,19959.58416,1676.4,138.8484356,0.787494949,CL,ANP2.2,
7101,F28MK4-D-3,D,3,11,73000,87759.6,7500,278.3,33112.216,26749.12608,2286,143.1697652,0.807636364,CL,ANP2.2,
7102,F28MK4-D-3,D,3,12,73000,118765.3,10000,289.3,33112.216,36199.66344,3048,148.8286492,0.832813131,CL,ANP2.2,
7103,FAL20-A-1,A,1,1,28660,-114486.8,6000,272,12999.94672,-34895.57664,1828.8,139.928768,0.065528889,AP,ANP2.2,
7104,FAL20-A-1,A,1,2,28660,-58243.4,3052.4,150.9,12999.94672,-17752.58832,930.37152,77.6295996,0.058702222,AP,ANP2.2,
7105,FAL20-A-1,A,1,3,28660,-57243.4,3000,147.9,12999.94672,-17447.78832,914.4,76.0862676,0.102528889,AP,ANP2.2,
7106,FAL20-A-1,A,1,4,28660,-29621.7,1552.4,129,12999.94672,-9028.69416,473.17152,66.363276,0.09722,AP,ANP2.2,
7107,FAL20-A-1,A,1,5,28660,-28621.7,1500,128.2,12999.94672,-8723.89416,457.2,65.9517208,0.19198,AP,ANP2.2,
7108,FAL20-A-1,A,1,6,28660,-20081.1,1052.4,125.7,12999.94672,-6120.71928,320.77152,64.6656108,0.188868889,AP,ANP2.2,
7109,FAL20-A-1,A,1,7,28660,-19081.1,1000,125.4,12999.94672,-5815.91928,304.8,64.5112776,0.242751111,AP,ANP2.2,
7110,FAL20-A-1,A,1,8,28660,-1000,52.4,123.7,12999.94672,-304.8,15.97152,63.6367228,0.234546667,AP,ANP2.2,
7111,FAL20-A-1,A,1,9,28660,0,0,123.6,12999.94672,0,0,63.5852784,0.234137778,AP,ANP2.2,
7112,FAL20-A-1,A,1,10,28660,128.7,0,117.3,12999.94672,39.22776,0,60.3442812,0.4,AP,ANP2.2,
7113,FAL20-A-1,A,1,11,28660,1158.3,0,29.8,12999.94672,353.04984,0,15.3304312,0.1,AP,ANP2.2,
7114,FAL20-D-1,D,1,1,28660,0,0,0,12999.94672,0,0,0,0.893704444,TO,ANP2.2,
7115,FAL20-D-1,D,1,2,28660,4101.5,0,136.1,12999.94672,1250.1372,0,70.0158284,0.788655556,TO,ANP2.2,
7116,FAL20-D-1,D,1,3,28660,7954.7,385.2,152.1,12999.94672,2424.59256,117.40896,78.2469324,0.781797778,TO,ANP2.2,
7117,FAL20-D-1,D,1,4,28660,15768.1,1500,154.6,12999.94672,4806.11688,457.2,79.5330424,0.794917778,TO,ANP2.2,
7118,FAL20-D-1,D,1,5,28660,18708.9,1765,165.4,12999.94672,5702.47272,537.972,85.0890376,0.790153333,CL,ANP2.2,
7119,FAL20-D-1,D,1,6,28660,19285.6,1849.3,165.6,12999.94672,5878.25088,563.66664,85.1919264,0.785151111,CL,ANP2.2,
7120,FAL20-D-1,D,1,7,28660,21411.2,1933.5,181.2,12999.94672,6526.13376,589.3308,93.2172528,0.775811111,CL,ANP2.2,
7121,FAL20-D-1,D,1,8,28660,28382.1,3000,184.1,12999.94672,8650.86408,914.4,94.7091404,0.760922222,CL,ANP2.2,
7122,FAL20-D-1,D,1,9,28660,51083.3,4477.9,265.8,12999.94672,15570.18984,1364.86392,136.7392152,0.710151111,CL,ANP2.2,
7123,FAL20-D-1,D,1,10,28660,60414.7,5500,269.9,12999.94672,18414.40056,1676.4,138.8484356,0.707568889,CL,ANP2.2,
7124,FAL20-D-1,D,1,11,28660,80414.9,7500,278.3,12999.94672,24510.46152,2286,143.1697652,0.716213333,CL,ANP2.2,
7125,FAL20-D-1,D,1,12,28660,107957.4,10000,289.3,12999.94672,32905.41552,3048,148.8286492,0.75252,CL,ANP2.2,
7126,GII-A-1,A,1,1,56000,-114486.8,6000,250.2,25401.152,-34895.57664,1828.8,128.7138888,0.070164035,AP,ANP2.2,
7127,GII-A-1,A,1,2,56000,-58243.4,3052.4,178.3,25401.152,-17752.58832,930.37152,91.7253652,0.062854386,AP,ANP2.2,
7128,GII-A-1,A,1,3,56000,-57243.4,3000,176.8,25401.152,-17447.78832,914.4,90.9536992,0.088821053,AP,ANP2.2,
7129,GII-A-1,A,1,4,56000,-29621.7,1552.4,157,25401.152,-9028.69416,473.17152,80.767708,0.084221053,AP,ANP2.2,
7130,GII-A-1,A,1,5,56000,-28621.7,1500,156.2,25401.152,-8723.89416,457.2,80.3561528,0.153987719,AP,ANP2.2,
7131,GII-A-1,A,1,6,56000,-19081.1,1000,155.1,25401.152,-5815.91928,304.8,79.7902644,0.151205263,AP,ANP2.2,
7132,GII-A-1,A,1,7,56000,-4816.2,252.4,144.1,25401.152,-1467.97776,76.93152,74.1313804,0.147155263,AP,ANP2.2,
7133,GII-A-1,A,1,8,56000,-3816.2,200,143.3,25401.152,-1163.17776,60.96,73.7198252,0.287738596,AP,ANP2.2,
7134,GII-A-1,A,1,9,56000,-1000,52.4,135.7,25401.152,-304.8,15.97152,69.8100508,0.28620614,AP,ANP2.2,
7135,GII-A-1,A,1,10,56000,0,0,132.9,25401.152,0,0,68.3696076,0.285690351,AP,ANP2.2,
7136,GII-A-1,A,1,11,56000,760,0,19.9,25401.152,231.648,0,10.2374356,0.1,AP,ANP2.2,
7137,GII-D-1,D,1,1,56000,0,0,0,25401.152,0,0,0,0.994327193,TO,ANP2.2,
7138,GII-D-1,D,1,2,56000,3151.3,0,149.3,25401.152,960.51624,0,76.8064892,0.866707895,TO,ANP2.2,
7139,GII-D-1,D,1,3,56000,3294,35,149.3,25401.152,1004.0112,10.668,76.8064892,0.86717807,TO,ANP2.2,
7140,GII-D-1,D,1,4,56000,4448.4,150.7,161.5,25401.152,1355.87232,45.93336,83.082706,0.858546491,TO,ANP2.2,
7141,GII-D-1,D,1,5,56000,5492.8,400,162.1,25401.152,1674.20544,121.92,83.3913724,0.861850877,TO,ANP2.2,
7142,GII-D-1,D,1,6,56000,5973.4,460,162.3,25401.152,1820.69232,140.208,83.4942612,0.528572807,TO,ANP2.2,
7143,GII-D-1,D,1,7,56000,6454,520,162.4,25401.152,1967.1792,158.496,83.5457056,0.528531579,TO,ANP2.2,
7144,GII-D-1,D,1,8,56000,14594.4,1500,164.8,25401.152,4448.37312,457.2,84.7803712,0.527872807,TO,ANP2.2,
7145,GII-D-1,D,1,9,56000,28152.7,3000,168.5,25401.152,8580.94296,914.4,86.683814,0.526928947,CL,ANP2.2,
7146,GII-D-1,D,1,10,56000,29152.7,3197.5,169,25401.152,8885.74296,974.598,86.941036,0.772660526,CL,ANP2.2,
7147,GII-D-1,D,1,11,56000,32955.5,3450.8,201,25401.152,10044.8364,1051.80384,103.403244,0.75670614,CL,ANP2.2,
7148,GII-D-1,D,1,12,56000,45089.5,4401.5,265.5,25401.152,13743.2796,1341.5772,136.584882,0.725065789,CL,ANP2.2,
7149,GII-D-1,D,1,13,56000,52069,5500,269.9,25401.152,15870.6312,1676.4,138.8484356,0.72317193,CL,ANP2.2,
7150,GII-D-1,D,1,14,56000,66063,7500,278.3,25401.152,20136.0024,2286,143.1697652,0.719723684,CL,ANP2.2,
7151,GII-D-1,D,1,15,56000,86334.2,10000,289.3,25401.152,26314.66416,3048,148.8286492,0.715413158,CL,ANP2.2,
7152,JET-BUSINESS-A-1,A,1,1,59245,-114486.8,6000,250.2,26873.05804,-34895.57664,1828.8,128.7138888,0.061784211,AP,ANP2.2,
7153,JET-BUSINESS-A-1,A,1,2,59245,-58243.4,3052.4,178.3,26873.05804,-17752.58832,930.37152,91.7253652,0.055348246,AP,ANP2.2,
7154,JET-BUSINESS-A-1,A,1,3,59245,-57243.4,3000,176.8,26873.05804,-17447.78832,914.4,90.9536992,0.058592982,AP,ANP2.2,
7155,JET-BUSINESS-A-1,A,1,4,59245,-29621.7,1552.4,152.7,26873.05804,-9028.69416,473.17152,78.5555988,0.055558772,AP,ANP2.2,
7156,JET-BUSINESS-A-1,A,1,5,59245,-28621.7,1500,151.7,26873.05804,-8723.89416,457.2,78.0411548,0.142494737,AP,ANP2.2,
7157,JET-BUSINESS-A-1,A,1,6,59245,-19081.1,1000,150.6,26873.05804,-5815.91928,304.8,77.4752664,0.139920175,AP,ANP2.2,
7158,JET-BUSINESS-A-1,A,1,7,59245,-4816.2,252.4,139.7,26873.05804,-1467.97776,76.93152,71.8678268,0.136172807,AP,ANP2.2,
7159,JET-BUSINESS-A-1,A,1,8,59245,-3816.2,200,138.9,26873.05804,-1163.17776,60.96,71.4562716,0.233398246,AP,ANP2.2,
7160,JET-BUSINESS-A-1,A,1,9,59245,-1000,52.4,131.3,26873.05804,-304.8,15.97152,67.5464972,0.232154386,AP,ANP2.2,
7161,JET-BUSINESS-A-1,A,1,10,59245,0,0,128.5,26873.05804,0,0,66.106054,0.231742105,AP,ANP2.2,
7162,JET-BUSINESS-A-1,A,1,11,59245,760,0,19.9,26873.05804,231.648,0,10.2374356,0.1,AP,ANP2.2,
7163,JET-BUSINESS-D-6,D,1,1,59245,0,0,0,26873.05804,0,0,0,0.994327193,TO,ANP2.2,
7164,JET-BUSINESS-D-6,D,1,2,59245,2834.4,0,141.2,26873.05804,863.92512,0,72.6394928,0.87362193,TO,ANP2.2,
7165,JET-BUSINESS-D-6,D,1,3,59245,2981.7,35,141.3,26873.05804,908.82216,10.668,72.6909372,0.874092105,TO,ANP2.2,
7166,JET-BUSINESS-D-6,D,1,4,59245,4403.4,184.1,155.6,26873.05804,1342.15632,56.11368,80.0474864,0.864095614,TO,ANP2.2,
7167,JET-BUSINESS-D-6,D,1,5,59245,5340,400,156.1,26873.05804,1627.632,121.92,80.3047084,0.866954386,TO,ANP2.2,
7168,JET-BUSINESS-D-6,D,1,6,59245,5904.1,460,156.2,26873.05804,1799.56968,140.208,80.3561528,0.470585965,TO,ANP2.2,
7169,JET-BUSINESS-D-6,D,1,7,59245,6468.3,520,156.4,26873.05804,1971.53784,158.496,80.4590416,0.470542982,TO,ANP2.2,
7170,JET-BUSINESS-D-6,D,1,8,59245,16019.8,1500,158.7,26873.05804,4882.83504,457.2,81.6422628,0.469846491,TO,ANP2.2,
7171,JET-BUSINESS-D-6,D,1,9,59245,31912.7,3000,162.2,26873.05804,9726.99096,914.4,83.4428168,0.468780702,CL,ANP2.2,
7172,JET-BUSINESS-D-6,D,1,10,59245,32912.7,3188.8,162.7,26873.05804,10031.79096,971.94624,83.7000388,0.775778947,CL,ANP2.2,
7173,JET-BUSINESS-D-6,D,1,11,59245,38142.8,3593,201.4,26873.05804,11625.92544,1095.1464,103.6090216,0.756460526,CL,ANP2.2,
7174,JET-BUSINESS-D-6,D,1,12,59245,51458.4,4633.1,266.4,26873.05804,15684.52032,1412.16888,137.0478816,0.724666667,CL,ANP2.2,
7175,JET-BUSINESS-D-6,D,1,13,59245,57214,5500,269.9,26873.05804,17438.8272,1676.4,138.8484356,0.72317193,CL,ANP2.2,
7176,JET-BUSINESS-D-6,D,1,14,59245,71705.6,7500,278.3,26873.05804,21855.86688,2286,143.1697652,0.719723684,CL,ANP2.2,
7177,JET-BUSINESS-D-6,D,1,15,59245,92621.7,10000,289.3,26873.05804,28231.09416,3048,148.8286492,0.715413158,CL,ANP2.2,
7178,GIV-A-1,A,1,1,63410,-114486.8,6000,272,28762.26872,-34895.57664,1828.8,139.928768,0.024639711,AP,ANP2.2,
7179,GIV-A-1,A,1,2,63410,-57243.4,3000,166.4,28762.26872,-17447.78832,914.4,85.6034816,0.022020939,AP,ANP2.2,
7180,GIV-A-1,A,1,3,63410,-29621.7,1552.4,162.9,28762.26872,-9028.69416,473.17152,83.8029276,0.020880866,AP,ANP2.2,
7181,GIV-A-1,A,1,4,63410,-28621.7,1500,162.7,28762.26872,-8723.89416,457.2,83.7000388,0.125968953,AP,ANP2.2,
7182,GIV-A-1,A,1,5,63410,-20081.1,1052.4,154,28762.26872,-6120.71928,320.77152,79.224376,0.123929242,AP,ANP2.2,
7183,GIV-A-1,A,1,6,63410,-19081.1,1000,152.9,28762.26872,-5815.91928,304.8,78.6584876,0.199496751,AP,ANP2.2,
7184,GIV-A-1,A,1,7,63410,-1000,52.4,141.4,28762.26872,-304.8,15.97152,72.7423816,0.192753791,AP,ANP2.2,
7185,GIV-A-1,A,1,8,63410,0,0,140.8,28762.26872,0,0,72.4337152,0.192411552,AP,ANP2.2,
7186,GIV-A-1,A,1,9,63410,298,0,79.6,28762.26872,90.8304,0,40.9497424,0.4,AP,ANP2.2,
7187,GIV-A-1,A,1,10,63410,982,0,19.9,28762.26872,299.3136,0,10.2374356,0.04,AP,ANP2.2,
7188,GIV-D-1,D,1,1,63410,0,0,0,28762.26872,0,0,0,0.992664982,TO,ANP2.2,
7189,GIV-D-1,D,1,2,63410,2627.6,0,145.3,28762.26872,800.89248,0,74.7487132,0.80080722,TO,ANP2.2,
7190,GIV-D-1,D,1,3,63410,2764.4,35,145.3,28762.26872,842.58912,10.668,74.7487132,0.801604332,TO,ANP2.2,
7191,GIV-D-1,D,1,4,63410,4155.9,206,158.9,28762.26872,1266.71832,62.7888,81.7451516,0.788101083,TO,ANP2.2,
7192,GIV-D-1,D,1,5,63410,4866.6,400,159.3,28762.26872,1483.33968,121.92,81.9509292,0.792357401,TO,ANP2.2,
7193,GIV-D-1,D,1,6,63410,5345.9,500,159.5,28762.26872,1629.43032,152.4,82.053818,0.65900361,TO,ANP2.2,
7194,GIV-D-1,D,1,7,63410,5825.2,600,159.8,28762.26872,1775.52096,182.88,82.2081512,0.66028231,TO,ANP2.2,
7195,GIV-D-1,D,1,8,63410,6547.2,750,160.1,28762.26872,1995.58656,228.6,82.3624844,0.662198556,TO,ANP2.2,
7196,GIV-D-1,D,1,9,63410,11578.6,1850,162.7,28762.26872,3529.15728,563.88,83.7000388,0.676148736,CL,ANP2.2,
7197,GIV-D-1,D,1,10,63410,16987.8,3000,165.6,28762.26872,5177.88144,914.4,85.1919264,0.690547292,CL,ANP2.2,
7198,GIV-D-1,D,1,11,63410,32799.3,4301.3,265.1,28762.26872,9997.22664,1311.03624,136.3791044,0.634755957,CL,ANP2.2,
7199,GIV-D-1,D,1,12,63410,36918.2,5000,267.9,28762.26872,11252.66736,1524,137.8195476,0.6432787,CL,ANP2.2,
7200,GIV-D-1,D,1,13,63410,42942.5,6000,272,28762.26872,13088.874,1828.8,139.928768,0.655355235,CL,ANP2.2,
7201,GIV-D-1,D,1,14,63410,49130.3,7000,276.2,28762.26872,14974.91544,2133.6,142.0894328,0.667286643,CL,ANP2.2,
7202,GIV-D-1,D,1,15,63410,55517.7,8000,280.5,28762.26872,16921.79496,2438.4,144.301542,0.675527076,CL,ANP2.2,
7203,GIV-D-1,D,1,16,63410,62142.5,9000,284.8,28762.26872,18941.034,2743.2,146.5136512,0.683752347,CL,ANP2.2,
7204,GIV-D-1,D,1,17,63410,69019.6,10000,289.3,28762.26872,21037.17408,3048,148.8286492,0.691977617,CL,ANP2.2,
7205,GV-A-1,A,1,1,76925,-114486.8,6000,272,34892.5646,-34895.57664,1828.8,139.928768,0.03128339,AP,ANP2.2,
7206,GV-A-1,A,1,2,76925,-58243.4,3052.4,168.8,34892.5646,-17752.58832,930.37152,86.8381472,0.028023729,AP,ANP2.2,
7207,GV-A-1,A,1,3,76925,-57243.4,3000,166.4,34892.5646,-17447.78832,914.4,85.6034816,0.061887458,AP,ANP2.2,
7208,GV-A-1,A,1,4,76925,-29621.7,1552.4,162.9,34892.5646,-9028.69416,473.17152,83.8029276,0.058682712,AP,ANP2.2,
7209,GV-A-1,A,1,5,76925,-28621.7,1500,162.7,34892.5646,-8723.89416,457.2,83.7000388,0.113301017,AP,ANP2.2,
7210,GV-A-1,A,1,6,76925,-20081.1,1052.4,141.8,34892.5646,-6120.71928,320.77152,72.9481592,0.111465763,AP,ANP2.2,
7211,GV-A-1,A,1,7,76925,-19081.1,1000,139.1,34892.5646,-5815.91928,304.8,71.5591604,0.19580339,AP,ANP2.2,
7212,GV-A-1,A,1,8,76925,-1000,52.4,127.8,34892.5646,-304.8,15.97152,65.7459432,0.189185085,AP,ANP2.2,
7213,GV-A-1,A,1,9,76925,0,0,127.1,34892.5646,0,0,65.3858324,0.188853559,AP,ANP2.2,
7214,GV-A-1,A,1,10,76925,300,0,106.5,34892.5646,91.44,0,54.788286,0.4,AP,ANP2.2,
7215,GV-A-1,A,1,11,76925,1157,0,19.9,34892.5646,352.6536,0,10.2374356,0.046,AP,ANP2.2,
