oid;icao;ac_group_code;ac_group;manufacturer;name;class;mtow;engine_count;engine_name;engine;departure_profile;arrival_profile;bada_id;wake_category;apu_id
1257;C550;JB;JET BUSINESS;CESSNA;550 Citation 2;L2J/L;6322;2;JT15D-4 series;1PW036;CNA560U-D-1;CNA560U-A-1;C550;L;BUSJ
1258;S601;JB;JET BUSINESS;AEROSPATIALE;SN-601 Corvette;L2J/L;6905;2;JT15D-4 series;1PW036;CNA500-D-1;CNA500-A-1;C550;L;BUSJ
1259;C500;JB;JET BUSINESS;CESSNA;500 Citation 1;L2J/L;5303;2;JT15D-1 series;1PW035;CNA500-D-1;CNA500-A-1;C551;L;BUSJ
1260;C501;JB;JET BUSINESS;CESSNA;501 Citation 1SP;L2J/L;5390;2;JT15D-1 series;1PW035;CNA500-D-1;CNA500-A-1;C551;L;BUSJ
1261;C551;JB;JET BUSINESS;CESSNA;551 Citation 2SP;L2J/L;5670;2;JT15D-4 series;1PW036;CNA55B-D-1;CNA55B-A-1;C551;L;BUSJ
1262;GSPN;JB;JET BUSINESS;GROB;G180SPnUtilityJet;L2J/L;6300;2;JT15D-4 series;1PW036;MU3001-D-1;MU3001-A-1;C551;L;
1263;C55B;JB;JET BUSINESS;CESSNA;550BCitationBravo;L2J/L;6713.167076;2;JT15D-4 series;1PW036;MU3001-D-1;MU3001-A-1;C55B;L;
1264;SB05;JB;JET BUSINESS;SAAB;105 Sk60;L2J/L;4500;2;JT15D-5, -5A, -5B;1PW037;CNA500-D-1;CNA500-A-1;C55B;L;BUSJ
1265;C560;JB;JET BUSINESS;CESSNA;560 Citation 5;L2J/M;7335;2;JT15D-5, -5A, -5B;1PW037;CNA560E-D-1;CNA560E-A-1;C560;M;BUSJ
1266;MG17;MI;JET MILITARY;MIKOYAN;MiG-17;L1J/L;6000;1;PW306A;7PW077;LEAR25-D-1;LEAR25-A-1;C560;L;0
1267;SB29;JM;JET MEDIUM;SAAB;29;L1J/M;8000;1;PW306B;7PW078;LEAR35-D-1;LEAR35-A-1;C560;M;
1268;T33;JB;JET BUSINESS;LOCKHEED;T-33 (Silver Star/Shooting Star/Bird);L1J/M;7263;1;PW306A;7PW077;LEAR25-D-1;LEAR25-A-1;C560;M;BUSJ
1269;AT3;JM;JET MEDIUM;AIDC;AT3TzuChung;L2J/M;7940;2;TFE731-3;1AS002;LEAR35-D-1;LEAR35-A-1;C56X;M;
1270;C56X;JB;JET BUSINESS;CESSNA;560XL Citation Excel;L2J/M;9043;2;TFE731-3;1AS002;CNA560XL-D-1;CNA560XL-A-1;C56X;M;BUSJ
1271;JCOM;JB;JET BUSINESS;IAI;1121 Jet Commander;L2J/M;8164;2;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C56X;M;BUSJ
1272;T4;JM;JET MEDIUM;KAWASAKI;T4;L2J/M;7500;2;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C56X;M;
1273;WW24;JB;JET BUSINESS;IAI;1124 Westwind/Sea Scan;L2J/M;10577;2;TFE731-3;1AS002;IA1125-D-1;IA1125-A-1;C56X;M;BUSJ
1274;C650;JB;JET BUSINESS;CESSNA;650 Citation 3/6/7;L2J/M;9927;2;TFE731-3;1AS002;CIT3-D-1;CIT3-A-1;C650;M;BUSJ
1275;E530;JM;JET MEDIUM;CESSNA;E530 Scorpion;L2J/M;9979;2;TFE731-2-2B;1AS001;CIT3-D-1;CIT3-A-1;C650;M;
1276;G150;JB;JET BUSINESS;GULFSTREAMAEROSPACE;GulfstreamG150;L2J/M;11790;2;TFE731-3;1AS002;IA1125-D-1;IA1125-A-1;C650;M;0
1277;LJ70;JM;JET MEDIUM;LEARJET;70;L2J/M;9525.43977;2;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C650;M;
1278;LJ75;JM;JET MEDIUM;LEARJET;75;L2J/M;9752.235955;2;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C650;M;
1279;C680;JB;JET BUSINESS;CESSNA;680 Citation Sovereign;L2J/M;13608;2;PW307D;15PW109;CNA680-D-1;CNA680-A-1;C680;M;BUSJ
1280;C750;JB;JET BUSINESS;CESSNA;750 Citation 10;L2J/M;16329;2;AE3007C1;6AL024;CNA750-D-1;CNA750-A-1;C750;M;BUSJ
1281;VF14;JB;JET BUSINESS;VFW-FOKKER;VFW-614;L2J/M;20636;2;M45H-01;1RR001;CL600-D-1;CL600-A-1;C750;M;BUSJ
1282;C180;PP;PROPELLER;CESSNA;Skywagon 180 (U-17C);L1P/L;2000;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1283;C82R;PP;PROPELLER;CESSNA;R182 Skylane;L1P/L;1406;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1284;C82S;PI;PISTON;CESSNA;T182TurboSkylane;L1P/L;1406;1;IO-540-T4A5D;IO-540-T4A5D;GASEPF-D-1;GASEPF-A-1;C82S;L;
1285;C82T;PI;PISTON;CESSNA;TR182TurboSkylaneRG;L1P/L;1400;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;
1286;CP22;PI;PISTON;AKROTECH EUROPE;CAP222;L1P/L;500;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;
1287;FBA2;PP;PROPELLER;FOUND;FBA-2 Bush Hawk;L1P/L;1440;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1288;M5;PI;PISTON;MAULE;M-5LunarRocket;L1P/L;1050;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;0
1289;M6;PP;PROPELLER;MAULE;M-6 Super Rocket;L1P/L;2000;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1290;M7;PP;PROPELLER;MAULE;Star Rocket M-7-235/MT-7/M;L1P/L;2000;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1291;M8;PP;PROPELLER;MAULE;M-8;L1P/L;2000;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1292;MS18;PI;PISTON;SOCATA;MS200FGMorane;L1P/L;1050;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;
1293;P28B;PP;PROPELLER;PIPER;PA-28 (201T/235/236) EMB-710 Carioca;L1P/L;1361;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;NONE
1294;PA25;PI;PISTON;EMBRAER;PA-A-25Pawnee;L1P/L;1320;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;0
1295;R44;H1;HELICOPTER LIGHT;ROBINSON;44 Astro;H1P/-;929;1;O-540-J3C5D;O-540-J3C5D;HELIPROF-D-1;HELIPROF-A-1;C82S;L;NONE
1296;RV10;PI;PISTON;VAN'S;RV-10;L1P/L;1230;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;0
1297;T250;PI;PISTON;ANDERSON-GREENWOOD;T-250Aries;L1P/L;1400;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;0
1298;TUTR;PI;PISTON;AVRO;621Tutor;L1P/L;1131;1;O-540-J3C5D;O-540-J3C5D;GASEPF-D-1;GASEPF-A-1;C82S;L;
1299;CL60;JR;JET REGIONAL;CANADAIR;CL-600 Challenger 600/601/604 (CC-144CE-144);L2J/M;20815;2;CF34-3B;5GE084;CL601-D-1;CL601-A-1;CL60;M;REGJ
1300;SU27;SS;SUPERSONIC;HINDUSTAN;Su-30;L2J/M;33500;2;CF34-10A16;11GE140;DC930-D-1;DC930-A-1;CL60;M;NONE
1301;A10;SS;SUPERSONIC;FAIRCHILD;A-10/O Thunderbolt 2;L2J/M;23000;2;CF34-3A;1GE034;CL601-D-1;CL601-A-1;CRJ1;M;NONE
1302;A6;SS;SUPERSONIC;GRUMMAN;KA-6 Intruder;L2J/M;29400;2;CF34-3A;1GE034;CL601-D-1;CL601-A-1;CRJ1;M;NONE
1303;CRJ1;JR;JET REGIONAL;CANADAIR;CL-600 Regional Jet 100;L2J/M;23392;2;CF34-3A1;1GE035;CL601-D-1;CL601-A-1;CRJ1;M;REGJ
1304;S3;JB;JET BUSINESS;LOCKHEED;S-3/ES-3/US;L2J/M;23831;2;CF34-3A;1GE034;CL601-D-1;CL601-A-1;CRJ1;M;BUSJ
1305;CRJ2;JR;JET REGIONAL;CANADAIR;CL-600 Regional Jet 200;L2J/M;23393;2;CF34-3B;5GE084;CL601-D-1;CL601-A-1;CRJ2;M;REGJ
1306;F2;MI;JET MILITARY;MITSUBISHI;F-2;L1J/M;22100;1;BR-700-725A1-12;11BR011;CL601-D-1;CL601-A-1;CRJ2;M;0
1307;CRJ7;JR;JET REGIONAL;CANADAIR;CL-600 Regional Jet 700;L2J/M;33643;2;CF34-8C1;5GE083;CL601-D-1;CL601-A-1;CRJ9;M;REGJ
1308;CRJ9;JR;JET REGIONAL;CANADAIR;CL-600 Regional Jet 900;L2J/M;37535;2;CF34-8C5;8GE110;CRJ9-ER-D-1;CRJ9-ER-A-1;CRJ9;M;REGJ
1309;CRJX;JM;JET MEDIUM;BOMBARDIER;CL600RegionalJetCRJ1000;L2J/M;21863;2;CF34-8C5A2;8GE104;CRJ9-LR-D-1;CRJ9-LR-A-1;CRJ9;M;
1310;F4;SS;SUPERSONIC;IAI;F-4 Kurnass;L2J/M;28000;2;SPEY Mk511;8RR043;CL601-D-1;CL601-A-1;CRJ9;M;NONE
1311;AC80;TP;TURBOPROP;ROCKWELL/AERO;TurboCommander(680);L2T/L;4265;2;TPE331-5A;TPE331-5A;IA1125-D-1;IA1125-A-1;D228;L;0
1312;AC90;TP;TURBOPROP;AERO (1);Jetprop Commander 690;L2T/L;4659;2;TPE331-5A;TPE331-5A;IA1125-D-1;IA1125-A-1;D228;L;NONE
1313;D228;TP;TURBOPROP;FAIRCHILD DORNIER;228;L2T/L;6152;2;TPE331-12UA;TPE331-12UA;IA1125-D-1;IA1125-A-1;D228;L;NONE
1314;SC7;TP;TURBOPROP;SHORTS;SC-7 Skyvan/Skyliner;L2T/L;5772;2;TPE331-2UA;TPE331-2UA;IA1125-D-1;IA1125-A-1;D228;L;NONE
1315;A748;TP;TURBOPROP;BAE SYSTEMS;748 series (C-91) Andover;L2T/M;20590;2;RDa.7;RDa.7;HS748A-D-1;HS748A-A-1;D328;M;TPRP
1316;D328;TP;TURBOPROP;FAIRCHILD DORNIER;328;L2T/M;13990;2;PW119B;PW119B;DO328-D-1;DO328-A-1;D328;M;TPRP
1317;G159;TP;TURBOPROP;GRUMMAN;G-159 Gulfstream 1;L2T/M;16204;2;DART 514;DART 514;HS748A-D-1;HS748A-A-1;D328;M;TPRP
1318;AA5;PP;PROPELLER;GRUMMAN AMERICAN;AA-5 Cheetah/Tiger/Traveler;L1P/L;1089;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1319;BE19;PP;PROPELLER;BEECH;Sport 19;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1320;C175;PP;PROPELLER;CESSNA;Skylark 175;L1P/L;1089;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1321;C177;PP;PROPELLER;CESSNA;177 Cardinal;L1P/L;1195;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1322;CP10;PP;PROPELLER;MUDRY;CAP-10 (aerobatic);L1P/L;2200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1323;CR10;PI;PISTON;DYN'AERO;CR100;L1P/L;23133.21087;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1324;D140;PP;PROPELLER;JODEL;140 Mousquetaire;L1P/L;1200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1325;D253;PP;PROPELLER;CENTRE EST;DR-253 Regent;L1P/L;960;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1326;DA40;PI;PISTON;DIAMOND;DA-40DiamondStar;L1P/L;1150;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1327;DAHU;PI;PISTON;PENA;Dahu;L1P/L;1200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1328;DR30;PP;PROPELLER;ROBIN;DR300 Chevalier/Major/Petit Prince/Dauphin;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1329;DR40;PP;PROPELLER;ROBIN;DR400 Regent/Major/Petit Prince/Dauphin;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1330;G115;PP;PROPELLER;GROB;Tutor G-115A/B/C/D/BA;L1P/L;2000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1331;GY80;PP;PROPELLER;GARDAN;GY-80 Horizon;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1332;HUSK;PI;PISTON;AVIAT;A-1HuskyPup;L1P/L;820;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1333;I23;PI;PISTON;INSTYTUT LOTNICTWA;I23Manager;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1334;M212;PI;PISTON;LAMBERT;M212Mission;L1P/L;900;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1335;PICO;PI;PISTON;EUROSPACE;Excalibur;L1P/L;1300;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1336;PINO;PP;PROPELLER;GENERAL AVIA;F-22 Pinguino;L1P/L;800;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1337;R100;PP;PROPELLER;ROBIN;R-1180 Aiglon;L1P/L;1150;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1338;RV6;PI;PISTON;VAN'S;RV-6;L1P/L;730;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1339;RV9;PI;PISTON;VAN'S;RV-9;L1P/L;790;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1340;S05F;PP;PROPELLER;SIAI-MARCHETTI;S-205-18F/20F;L1P/L;1200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1341;SA30;PI;PISTON;STOLP;SA-300StardusterToo;L1P/L;800;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1342;SUBA;PI;PISTON;Fuji;FA-200-180AeroSubaru;L1P/L;1150;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1343;TB05;PI;PISTON;AMC;TexasBullet205;L1P/L;1000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1344;TOBA;PP;PROPELLER;SOCATA;TB-10 Tobago;L1P/L;1150;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1345;TWEN;PI;PISTON;TECNAM;P2010TwentyTen;L1P/L;1100;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1346;WA40;PI;PISTON;WASSMER;Super4;L1P/L;1200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1347;WA41;PI;PISTON;WASSMER;Baladou;L1P/L;1200;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;
1348;WA50;PI;PISTON;WASSMER;Atlantic;L1P/L;1080;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;0
1349;Z42;PP;PROPELLER;MORAVAN;Zlin Z-42/142/242;L1P/L;2000;1;O-360-A3A;O-360-A3A;GASEPF-D-1;GASEPF-A-1;DA40;L;NONE
1350;DA42;PI;PISTON;DIAMOND;DA-42TwinStar;L2P/L;1700;2;TAE-125-01;TAE-125-01;BEC58P-D-1;BEC58P-A-1;DA42;L;0
1351;GA7;PP;PROPELLER;GULFSTREAM AMERICAN;GA-7 Cougar;L2P/L;1724;2;O-320-E2A;O-320-E2A;BEC58P-D-1;BEC58P-A-1;DA42;L;NONE
1352;PA23;PP;PROPELLER;PIPER;PA-23 Appache 150/160;L2P/L;1749;2;O-320-E2A;O-320-E2A;BEC58P-D-1;BEC58P-A-1;DA42;L;NONE
1353;PA30;PP;PROPELLER;PIPER;PA-30 Twin Comanche;L2P/L;1635;2;O-320-E2A;O-320-E2A;BEC58P-D-1;BEC58P-A-1;DA42;L;NONE
1354;DC10;JL;JET LARGE;BOEING;Douglas DC-10KC-10 Extender (Military);L3J/H;235033;3;CF6-50C2;3GE074;DC1010-D-1;DC1010-A-1;DC10;H;LOLD
1355;DC85;JM;JET MEDIUM;BOEING;Douglas DC-8-50 Jet Tradert;L4J/H;141794;4;JT3D-3B;1PW001;DC850-D-1;DC850-A-1;DC87;H;MIDR
1356;DC86;JM;JET MEDIUM;BOEING;Douglas DC-8-60;L4J/H;154811;4;JT3D-7 series;1PW003;DC860-D-1;DC860-A-1;DC87;H;MIDR
1357;DC87;JM;JET MEDIUM;BOEING;Douglas DC-8-70;L4J/H;154313;4;CFM56-2-C5;1CM003;DC870-D-1;DC870-A-1;DC87;H;MIDR
1358;VC10;JM;JET MEDIUM;BRITISH AEROSPACE;VC-10 (Vickers);L4J/H;145000;4;CFM56-7B22;3CM031;C130-D-1;C130-A-1;DC87;H;MIDR
1359;DC93;JS;JET SMALL;BOEING;Douglas DC-9-30;L2J/M;48949;2;JT8D-9 series;1PW007;DC930-D-1;DC930-A-1;DC93;M;SOLD
1360;DC92;JR;JET REGIONAL;BOEING;Douglas DC-9-20;L2J/M;44452;2;JT8D-11;1PW008;DC930-D-1;DC930-A-1;DC94;M;REGJ
1361;DC94;JR;JET REGIONAL;BOEING;Douglas DC-9-40;L2J/M;51710;2;JT8D-11;1PW008;DC930-D-1;DC930-A-1;DC94;M;REGJ
1362;DC95;JR;JET REGIONAL;BOEING;Douglas DC-9-50;L2J/M;54798;2;JT8D-17A;1PW014;DC950-D-1;DC950-A-1;DC94;M;REGJ
1363;MRJ9;JM;JET MEDIUM;MITSUBISHI;MRJ90;L2J/M;39598.6139;2;TAY 650;3RR031;DC930-D-1;DC930-A-1;DC94;M;
1364;DH8A;TP;TURBOPROP;DE HAVILLAND;DHC-8-100 Dash 8;L2T/M;15664;2;PW120A;PW120A;DHC8-D-1;DHC8-A-1;DH8A;M;TPRP
1365;DH8B;TP;TURBOPROP;DE HAVILLAND;DHC-8-200 Dash 8;L2T/M;16466;2;PW123C;PW123C;DHC8-D-1;DHC8-A-1;DH8C;M;TPRP
1366;DH8C;TP;TURBOPROP;DE HAVILLAND;DHC-8-300 Dash 8;L2T/M;19231;2;PW123E;PW123E;DHC830-D-1;DHC830-A-1;DH8C;M;TPRP
1367;C27J;TP;TURBOPROP;ALENIA;C-27JSpartan;L2T/M;64241;2;T56-A-14;T56-A-14;C130-D-1;C130-A-1;DH8D;M;0
1368;C2;TP;TURBOPROP;GRUMMAN;C-2 Greyhound;L2T/M;26000;2;T56-A-14;T56-A-14;DHC8-D-1;DHC8-A-1;DH8D;M;TPRP
1369;DH8D;TP;TURBOPROP;DE HAVILLAND;DHC-8-400 Dash 8;L2T/M;28900;2;PW150A on Dash8-Q400;PW150A on Dash8-Q400;DHC830-D-1;DHC830-A-1;DH8D;M;TPRP
1370;H47;H2;HELICOPTER HEAVY;BOEING VERTOL;CH-47 Chinook;H2T/-;20563;2;PW150A on Dash8-Q400;PW150A on Dash8-Q400;HELIPROF-D-1;HELIPROF-A-1;DH8D;M;NONE
1371;V22;TP;TURBOPROP;BELL;901Osprey;T2T/M;27400;2;PW150A (APR-oriented);PW150A, APR-oriented;HELIPROF-D-1;HELIPROF-A-1;DH8D;M;0
1372;A210;PI;PISTON;AQUILA;A210;L1P/L;700;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1373;C270;PI;PISTON;CAUDRON;C270Luciole;L1P/L;800;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1374;CRUZ;PI;PISTON;CSA;PiperSport;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1375;DH60;PP;PROPELLER;DE HAVILLAND;DH-60 Moth;L1P/L;794;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;NONE
1376;DIMO;PI;PISTON;DIAMOND;EcoDimona;L1P/L;700;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1377;ECHO;PI;PISTON;TECNAM;Eaglet;L1P/L;500;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1378;EUPA;PI;PISTON;EUROPA;Europa;L1P/L;630;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;0
1379;EVSS;PI;PISTON;EVEKTOR;SportStar;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1380;FDCT;PI;PISTON;FLIGHTDESIGN;CT;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;0
1381;G109;PI;PISTON;GROB;G109;L1P/L;800;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1382;G3;PI;PISTON;REMOS;G-3Mirage;L1P/L;472;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;0
1383;L8;PI;PISTON;LUSCOMBE;8Silvaire;L1P/L;640;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;0
1384;M2;PI;PISTON;KUBICEK;M2Scout;L1P/L;4853.438359;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1385;MP20;PI;PISTON;PLAN;Busard;L1P/L;500;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1386;P208;PI;PISTON;TECNAM;P2008;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1387;PIVI;PI;PISTON;PIPISTREL;Surveyor;L1P/L;500;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1388;PNR3;PI;PISTON;ALPI;Pioneer300;L1P/L;500;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1389;SG70;PI;PISTON;GLASS;SG70STOLGlass;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1390;SIRA;PI;PISTON;TECNAM;P2002;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1391;T10;PI;PISTON;TMM-AVIA;AviaTor;L1P/L;600;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1392;WT9;PI;PISTON;AEROSPOOL;Dynamic;L1P/L;500;1;Rotax 912S;Rotax 912S;GASEPF-D-1;GASEPF-A-1;DIMO;L;
1393;AS32;H2;HELICOPTER HEAVY;AEROSPATIALE;Super Puma;H2T/-;8718;2;PW118;PW118;HELIPROF-D-1;HELIPROF-A-1;E120;M;NONE
1394;AS3B;H2;HELICOPTER HEAVY;AEROSPATIALE;AS332L2SuperPumaMk2;H2T/-;9300;2;PW118;PW118;HELIPROF-D-1;HELIPROF-A-1;E120;M;
1395;E120;TP;TURBOPROP;EMBRAER;120 Brasilia (EMB-120);L2T/M;11812;2;PW118;PW118;EMB120-D-1;EMB120-A-1;E120;M;TPRP
1396;H60;H2;HELICOPTER HEAVY;SIKORSKY;S-70 (Hawk/Blackhawk);H2T/-;9866;2;PW118;PW118;HELIPROF-D-1;HELIPROF-A-1;E120;M;NONE
1397;E135;JB;JET BUSINESS;EMBRAER;135 Legacy (EMB-135) (Eurojet);L2J/M;20777;2;AE3007A3;6AL019;EMB145-D-1;EMB145-A-1;E135;M;BUSJ
1398;J328;JB;JET BUSINESS;FAIRCHILD DORNIER;328 JET Envoy 3;L2J/M;15498;2;PW306B;7PW078;LEAR25-D-1;LEAR25-A-1;E135;M;BUSJ
1399;L29A;JB;JET BUSINESS;LOCKHEED;L-1329 Jetstar 6/8;L4J/M;19748;4;TFE731-3;1AS002;BAE146-D-1;BAE146-A-1;E135;M;BUSJ
1400;L29B;JB;JET BUSINESS;LOCKHEED;L-1329 Jetstar 2/731;L4J/M;20000;4;TFE731-3;1AS002;EMB145-D-1;EMB145-A-1;E135;M;BUSJ
1401;E145;JB;JET BUSINESS;EMBRAER;145 Eurojet (EMB-145);L2J/M;21917;2;AE3007A;4AL003;EMB145-D-1;EMB145-A-1;E145;M;BUSJ
1402;E170;JR;JET REGIONAL;EMBRAER;170 (ERJ-170);L2J/M;35450;2;CF34-8E5;8GE108;EMB170-D-1;EMB170-A-1;E170;M;REGJ
1403;E75L;JM;JET MEDIUM;EMBRAER;175longwing;L2J/M;37499.84201;2;CF34-8E5;8GE108;EMB175-D-1;EMB175-A-1;E170;M;
1404;E75S;JM;JET MEDIUM;EMBRAER;175shortwing;L2J/M;37499.84201;2;CF34-8E5;8GE108;EMB175-D-1;EMB175-A-1;E170;M;
1405;EUFI;JB;JET BUSINESS;ALENIA;Eurofighter 2000 Typhoon;L2J/M;21000;2;CF34-8C5A1;8GE107;CL601-D-1;CL601-A-1;E170;M;BUSJ
1406;F35;JM;JET MEDIUM;LOCKHEED MARTIN;F35ALightningII;L1J/M;29700;1;V2528-D5;1IA004;CL601-D-1;CL601-A-1;E170;M;
1407;GLF4;JB;JET BUSINESS;GULFSTREAM AEROSPACE;G-1159C Gulfstream 4;L2J/M;33510;2;TAY Mk611-8;1RR019;GIV-D-1;GIV-A-1;E170;M;BUSJ
1408;E190;JR;JET REGIONAL;EMBRAER;190 (ERJ-190);L2J/M;46990;2;CF34-10E6;11GE143;EMB190-D-1;EMB190-A-1;E190;M;REGJ
1409;E195;JM;JET MEDIUM;EMBRAER;195;L2J/M;48997.95499;2;CF34-10E5A1;11GE144;EMB195-D-1;EMB195-A-1;E190;M;
1410;E290;JM;JET MEDIUM;EMBRAER;ERJ-190-300;L2J/M;56400;2;CF34-10E6;11GE143;EMB190-D-1;EMB190-A-1;E190;M;
1411;E295;JM;JET MEDIUM;EMBRAER;ERJ-190-400;L2J/M;61500;2;CF34-10E6;11GE143;EMB190-D-1;EMB190-A-1;E190;M;
1412;BL17;PP;PROPELLER;BELLANCA;Viking;L1P/L;1508;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
