stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.015605,,433.0,PointSource,AUSTAL2000
process(),,0.016883,,434.0,PointSource,AUSTAL2000
process(),,0.01567,,435.0,PointSource,AUSTAL2000
process(),,0.0,,436.0,PointSource,AUSTAL2000
process(),,0.015626,,437.0,PointSource,AUSTAL2000
process(),,0.015629,,438.0,PointSource,AUSTAL2000
process(),,0.015622,,439.0,PointSource,AUSTAL2000
process(),,0.015621,,440.0,PointSource,AUSTAL2000
process(),,0.015633,,441.0,PointSource,AUSTAL2000
process(),,0.0,,442.0,PointSource,AUSTAL2000
process(),,0.015585,,443.0,PointSource,AUSTAL2000
process(),,0.015663,,444.0,PointSource,AUSTAL2000
process(),,0.015625,,445.0,PointSource,AUSTAL2000
process(),,0.01562,,446.0,PointSource,AUSTAL2000
process(),,0.015627,,447.0,PointSource,AUSTAL2000
process(),,0.015624,,448.0,PointSource,AUSTAL2000
process(),,0.0,,449.0,PointSource,AUSTAL2000
process(),,0.015629,,450.0,PointSource,AUSTAL2000
process(),,0.015623,,451.0,PointSource,AUSTAL2000
process(),,0.015622,,452.0,PointSource,AUSTAL2000
process(),,0.015625,,453.0,PointSource,AUSTAL2000
process(),,0.015627,,454.0,PointSource,AUSTAL2000
process(),,0.0,,455.0,PointSource,AUSTAL2000
process(),,0.015627,,456.0,PointSource,AUSTAL2000
process(),,0.015646,,457.0,PointSource,AUSTAL2000
process(),,0.015569,,458.0,PointSource,AUSTAL2000
process(),,0.015623,,459.0,PointSource,AUSTAL2000
process(),,0.015681,,460.0,PointSource,AUSTAL2000
process(),,0.015624,,461.0,PointSource,AUSTAL2000
process(),,0.0,,462.0,PointSource,AUSTAL2000
process(),,0.015606,,463.0,PointSource,AUSTAL2000
process(),,0.015627,,464.0,PointSource,AUSTAL2000
process(),,0.015623,,465.0,PointSource,AUSTAL2000
process(),,0.015625,,466.0,PointSource,AUSTAL2000
process(),,0.015623,,467.0,PointSource,AUSTAL2000
process(),,0.015629,,468.0,PointSource,AUSTAL2000
process(),,0.0,,469.0,PointSource,AUSTAL2000
process(),,0.024156,,470.0,PointSource,AUSTAL2000
process(),,0.015635,,471.0,PointSource,AUSTAL2000
process(),,0.015626,,472.0,PointSource,AUSTAL2000
process(),,0.0,,473.0,PointSource,AUSTAL2000
process(),,0.015625,,474.0,PointSource,AUSTAL2000
process(),,0.015628,,475.0,PointSource,AUSTAL2000
process(),,0.015624,,476.0,PointSource,AUSTAL2000
process(),,0.015623,,477.0,PointSource,AUSTAL2000
process(),,0.015625,,478.0,PointSource,AUSTAL2000
process(),,0.0,,479.0,PointSource,AUSTAL2000
process(),,0.015626,,480.0,PointSource,AUSTAL2000
process(),,0.015626,,481.0,PointSource,AUSTAL2000
process(),,0.015623,,482.0,PointSource,AUSTAL2000
process(),,0.015625,,483.0,PointSource,AUSTAL2000
process(),,0.0,,484.0,PointSource,AUSTAL2000
process(),,0.015626,,485.0,PointSource,AUSTAL2000
process(),,0.016871,,486.0,PointSource,AUSTAL2000
process(),,0.015635,,487.0,PointSource,AUSTAL2000
process(),,0.015624,,488.0,PointSource,AUSTAL2000
process(),,0.0,,489.0,PointSource,AUSTAL2000
