stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.014,,312.0,PointSource,AUSTAL2000
process(),,0.015,,313.0,PointSource,AUSTAL2000
process(),,0.020002,,314.0,PointSource,AUSTAL2000
process(),,0.016,,315.0,PointSource,AUSTAL2000
process(),,0.022996,,316.0,PointSource,AUSTAL2000
process(),,0.018001,,317.0,PointSource,AUSTAL2000
process(),,0.014999,,318.0,PointSource,AUSTAL2000
process(),,0.016003,,319.0,PointSource,AUSTAL2000
process(),,0.019997,,320.0,PointSource,AUSTAL2000
process(),,0.021021,,321.0,PointSource,AUSTAL2000
process(),,0.025979,,322.0,PointSource,AUSTAL2000
process(),,0.021003,,323.0,PointSource,AUSTAL2000
process(),,0.027002,,324.0,PointSource,AUSTAL2000
process(),,0.029996,,325.0,PointSource,AUSTAL2000
process(),,0.033,,326.0,PointSource,AUSTAL2000
process(),,0.014998,,327.0,PointSource,AUSTAL2000
process(),,0.034003,,328.0,PointSource,AUSTAL2000
process(),,0.019,,329.0,PointSource,AUSTAL2000
process(),,0.020999,,330.0,PointSource,AUSTAL2000
process(),,0.017999,,331.0,PointSource,AUSTAL2000
process(),,0.018001,,332.0,PointSource,AUSTAL2000
process(),,0.016999,,333.0,PointSource,AUSTAL2000
process(),,0.016998,,334.0,PointSource,AUSTAL2000
process(),,0.019008,,335.0,PointSource,AUSTAL2000
process(),,0.016993,,336.0,PointSource,AUSTAL2000
process(),,0.016001,,337.0,PointSource,AUSTAL2000
process(),,0.018998,,338.0,PointSource,AUSTAL2000
process(),,0.017006,,339.0,PointSource,AUSTAL2000
process(),,0.021,,340.0,PointSource,AUSTAL2000
process(),,0.015995,,341.0,PointSource,AUSTAL2000
process(),,0.018,,342.0,PointSource,AUSTAL2000
process(),,0.015001,,343.0,PointSource,AUSTAL2000
process(),,0.016999,,344.0,PointSource,AUSTAL2000
process(),,0.016001,,345.0,PointSource,AUSTAL2000
process(),,0.020999,,346.0,PointSource,AUSTAL2000
process(),,0.015001,,347.0,PointSource,AUSTAL2000
process(),,0.018002,,348.0,PointSource,AUSTAL2000
process(),,0.015998,,349.0,PointSource,AUSTAL2000
process(),,0.017999,,350.0,PointSource,AUSTAL2000
process(),,0.015001,,351.0,PointSource,AUSTAL2000
process(),,0.019999,,352.0,PointSource,AUSTAL2000
process(),,0.021001,,353.0,PointSource,AUSTAL2000
process(),,0.017,,354.0,PointSource,AUSTAL2000
process(),,0.022001,,355.0,PointSource,AUSTAL2000
process(),,0.015999,,356.0,PointSource,AUSTAL2000
process(),,0.017,,357.0,PointSource,AUSTAL2000
process(),,0.016001,,358.0,PointSource,AUSTAL2000
process(),,0.015001,,359.0,PointSource,AUSTAL2000
process(),,0.016,,360.0,PointSource,AUSTAL2000
process(),,0.016998,,361.0,PointSource,AUSTAL2000
process(),,0.017999,,362.0,PointSource,AUSTAL2000
process(),,0.014999,,363.0,PointSource,AUSTAL2000
process(),,0.016005,,364.0,PointSource,AUSTAL2000
process(),,0.018997,,365.0,PointSource,AUSTAL2000
process(),,0.018004,,366.0,PointSource,AUSTAL2000
process(),,0.019998,,367.0,PointSource,AUSTAL2000
process(),,0.020001,,368.0,PointSource,AUSTAL2000
process(),,0.031002,,369.0,PointSource,AUSTAL2000
process(),,0.024,,370.0,PointSource,AUSTAL2000
process(),,0.024996,,371.0,PointSource,AUSTAL2000
process(),,0.019007,,372.0,PointSource,AUSTAL2000
process(),,0.019996,,373.0,PointSource,AUSTAL2000
process(),,0.018996,,374.0,PointSource,AUSTAL2000
process(),,0.025,,375.0,PointSource,AUSTAL2000
process(),,0.017,,376.0,PointSource,AUSTAL2000
process(),,0.018001,,377.0,PointSource,AUSTAL2000
process(),,0.016998,,378.0,PointSource,AUSTAL2000
process(),,0.018002,,379.0,PointSource,AUSTAL2000
process(),,0.016,,380.0,PointSource,AUSTAL2000
process(),,0.015998,,381.0,PointSource,AUSTAL2000
process(),,0.015001,,382.0,PointSource,AUSTAL2000
