120,BE,PC,Gasoline,>2.0 l,ECE 15/03,92130,21261,211,0,0,0,0,19000,19000,27.1,48.8,27.1,25,50,110
121,BE,PC,Gasoline,>2.0 l,ECE 15/04,221921,165280,45381,854,0,0,0,19000,19000,27.1,48.8,27.1,25,50,110
122,BE,PC,Gasoline,>2.0 l,EURO I,20639,224299,174749,50618,1138,0,0,19000,19000,27.1,48.8,27.1,25,50,110
123,BE,PC,Gasoline,>2.0 l,EURO II,0,0,224103,182484,58322,1363,0,19000,19000,27.1,48.8,27.1,25,50,110
124,BE,PC,Gasoline,>2.0 l,EURO III,0,0,0,191275,148734,36866,352,19000,19000,27.1,48.8,27.1,25,50,110
125,BE,PC,Gasoline,>2.0 l,EURO IV,0,0,0,48193,291302,483182,539673,19000,19000,27.1,48.8,27.1,25,50,110
126,BE,PC,Diesel,<2.0 l,Uncontrolled,380222,114254,5635,1,0,0,0,20000,20000,27.1,48.8,27.1,25,50,110
127,BE,PC,Diesel,<2.0 l,EURO I,336783,676404,495333,148771,6837,1,0,20000,20000,27.1,48.8,27.1,25,50,110
128,BE,PC,Diesel,<2.0 l,EURO II,0,0,352669,300776,107367,2617,0,20000,20000,27.1,48.8,27.1,25,50,110
129,BE,PC,Diesel,<2.0 l,EURO III,0,0,0,367380,285671,70808,676,20000,20000,27.1,48.8,27.1,25,50,110
130,BE,PC,Diesel,<2.0 l,EURO IV,0,0,0,92563,559500,928041,1036543,20000,20000,27.1,48.8,27.1,25,50,110
131,BE,PC,Diesel,>2.0 l,Uncontrolled,253481,76170,3757,1,0,0,0,25000,25000,27.1,48.8,27.1,25,50,110
132,BE,PC,Diesel,>2.0 l,EURO I,224522,450936,330222,99180,4558,1,0,25000,25000,27.1,48.8,27.1,25,50,110
133,BE,PC,Diesel,>2.0 l,EURO II,0,0,235113,200518,71578,1745,0,25000,25000,27.1,48.8,27.1,25,50,110
134,BE,PC,Diesel,>2.0 l,EURO III,0,0,0,244920,190447,47206,451,25000,25000,27.1,48.8,27.1,25,50,110
135,BE,PC,Diesel,>2.0 l,EURO IV,0,0,0,61709,373000,618694,691029,25000,25000,27.1,48.8,27.1,25,50,110
136,BE,PC,LPG,All,Uncontrolled,24746,7436,367,0,0,0,0,24450,24450,27.1,48.8,27.1,25,50,110
137,BE,PC,LPG,All,EURO I,21919,44023,32238,9683,445,0,0,24450,24450,27.1,48.8,27.1,25,50,110
138,BE,PC,LPG,All,EURO II,0,0,22953,19567,6988,170,0,24450,24450,27.1,48.8,27.1,25,50,110
139,BE,PC,LPG,All,EURO III,0,0,0,23911,18593,4609,44,24450,24450,27.1,48.8,27.1,25,50,110
140,BE,PC,LPG,All,EURO IV,0,0,0,6024,36415,60401,67463,24450,24450,27.1,48.8,27.1,25,50,110
141,BE,PC,2-Stroke,All,Uncontrolled,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL
142,BE,LDV,Gasoline,All,Uncontrolled,73103,75739,37912,4788,0,0,0,20000,20000,27.1,48.8,24.1,20,60,90
143,BE,LDV,Gasoline,All,EURO I,0,8159,26216,20088,523,0,0,20000,20000,27.1,48.8,24.1,20,60,90
144,BE,LDV,Gasoline,All,EURO II,0,0,30052,39109,19936,55,0,20000,20000,27.1,48.8,24.1,20,60,90
145,BE,LDV,Gasoline,All,EURO III,0,0,0,40168,93329,122667,130986,20000,20000,27.1,48.8,24.1,20,60,90
146,BE,LDV,Gasoline,All,EURO IV,0,0,0,0,0,0,0,20000,20000,27.1,48.8,24.1,20,60,90
147,BE,LDV,Diesel,All,Uncontrolled,142260,147390,73778,9318,0,0,0,35000,35000,27.1,48.8,24.1,20,60,90
148,BE,LDV,Diesel,All,EURO I,0,15878,70199,57090,4617,0,0,35000,35000,27.1,48.8,24.1,20,60,90
149,BE,LDV,Diesel,All,EURO II,0,0,39301,58108,35196,108,0,35000,35000,27.1,48.8,24.1,20,60,90
150,BE,LDV,Diesel,All,EURO III,0,0,0,78168,181621,238712,254901,35000,35000,27.1,48.8,24.1,20,60,90
151,BE,LDV,Diesel,All,EURO IV,0,0,0,0,0,0,0,35000,35000,27.1,48.8,24.1,20,60,90
152,BE,HDV,Diesel,3.5 - 7.5 t,Conventional,61710,51660,20284,385,0,0,0,65000,65000,25.9,39.8,34.3,20,60,90
153,BE,HDV,Diesel,3.5 - 7.5 t,EURO I,0,19163,25905,13625,40,0,0,65000,65000,25.9,39.8,34.3,20,60,90
154,BE,HDV,Diesel,3.5 - 7.5 t,EURO II,0,0,33314,31468,10588,1,0,65000,65000,25.9,39.8,34.3,20,60,90
155,BE,HDV,Diesel,3.5 - 7.5 t,EURO III,0,0,0,42443,85426,103595,110571,65000,65000,25.9,39.8,34.3,20,60,90
156,BE,HDV,Diesel,3.5 - 7.5 t,EURO IV,0,0,0,0,0,0,0,65000,65000,25.9,39.8,34.3,20,60,90
157,BE,HDV,Diesel,7.5 - 16 t,Conventional,39940,33435,13128,249,0,0,0,65000,65000,25.9,39.8,34.3,20,60,90
158,BE,HDV,Diesel,7.5 - 16 t,EURO I,0,12402,16766,8818,26,0,0,65000,65000,25.9,39.8,34.3,20,60,90
