oid;profile_id;arrival_departure;stage;point;weight_lbs;horizontal_feet;vertical_feet;tas_knots;weight_kgs;horizontal_metres;vertical_metres;tas_metres;power;mode;course
13228;A380-841-D-5;D;5;5;945893;23489.8;1675.8;245.5;429049.4977;7159.69104;510.78384;126.296002;0.750692286;CL;ANP2.2
13229;A380-841-D-5;D;5;6;945893;24489.8;1823.2;246.1;429049.4977;7464.49104;555.71136;126.6046684;0.754495;CL;ANP2.2
13230;A380-841-D-5;D;5;7;945893;32472.1;3000;250.4;429049.4977;9897.49608;914.4;128.8167776;0.772396143;CL;ANP2.2
13231;A380-841-D-5;D;5;8;945893;34498.7;3100.7;260.4;429049.4977;10515.20376;945.09336;133.9612176;0.766778;CL;ANP2.2
13232;A380-841-D-5;D;5;9;945893;86869.2;10000;289.3;429049.4977;26477.73216;3048;148.8286492;0.844477571;CL;ANP2.2
13233;A380-841-D-6;D;6;1;1006106;0;0;0;456361.6328;0;0;0;1.017067286;TO;ANP2.2
13234;A380-841-D-6;D;6;2;1006106;5444.8;0;159.3;456361.6328;1659.57504;0;81.9509292;0.824005429;TO;ANP2.2
13235;A380-841-D-6;D;6;3;1006106;11651.5;1000;161.6;456361.6328;3551.3772;304.8;83.1341504;0.834179714;TO;ANP2.2
13236;A380-841-D-6;D;6;4;1006106;17230.3;1269.3;199.4;456361.6328;5251.79544;386.88264;102.5801336;0.794894714;CL;ANP2.2
13237;A380-841-D-6;D;6;5;1006106;25713.3;1659.8;247.1;456361.6328;7837.41384;505.90704;127.1191124;0.748372714;CL;ANP2.2
13238;A380-841-D-6;D;6;6;1006106;26713.3;1794.8;247.6;456361.6328;8142.21384;547.05504;127.3763344;0.752814857;CL;ANP2.2
13239;A380-841-D-6;D;6;7;1006106;35637.7;3000;252.1;456361.6328;10862.37096;914.4;129.6913324;0.771163429;CL;ANP2.2
13240;A380-841-D-6;D;6;8;1006106;37470.9;3084.3;260.3;456361.6328;11421.13032;940.09464;133.9097732;0.766540286;CL;ANP2.2
13241;A380-841-D-6;D;6;9;1006106;94704.8;10000;289.3;456361.6328;28866.02304;3048;148.8286492;0.844477571;CL;ANP2.2
13242;A380-841-D-7;D;7;1;1066266;0;0;0;483649.7275;0;0;0;1.017067286;TO;ANP2.2
13243;A380-841-D-7;D;7;2;1066266;6157.9;0;164;483649.7275;1876.92792;0;84.368816;0.818317143;TO;ANP2.2
13244;A380-841-D-7;D;7;3;1066266;12994.2;1000;166.4;483649.7275;3960.63216;304.8;85.6034816;0.828491429;TO;ANP2.2
13245;A380-841-D-7;D;7;4;1066266;19547;1285.2;205.5;483649.7275;5957.9256;391.72896;105.718242;0.787972714;CL;ANP2.2
13246;A380-841-D-7;D;7;5;1066266;28154.9;1647.6;249.1;483649.7275;8581.61352;502.18848;128.1480004;0.745664571;CL;ANP2.2
13247;A380-841-D-7;D;7;6;1066266;29154.9;1771.6;249.6;483649.7275;8886.41352;539.98368;128.4052224;0.750907;CL;ANP2.2
13248;A380-841-D-7;D;7;7;1066266;39058.4;3000;254.1;483649.7275;11905.00032;914.4;130.7202204;0.769622571;CL;ANP2.2
13249;A380-841-D-7;D;7;8;1066266;40540;3063.8;260.2;483649.7275;12356.592;933.84624;133.8583288;0.766240429;CL;ANP2.2
13250;A380-841-D-7;D;7;9;1066266;102912.7;10000;289.3;483649.7275;31367.79096;3048;148.8286492;0.844477571;CL;ANP2.2
13251;A380-841-D-8;D;8;1;1254430;0;0;0;568999.4126;0;0;0;1.017067286;TO;ANP2.2
13252;A380-841-D-8;D;8;2;1254430;8701.6;0;177.9;568999.4126;2652.24768;0;91.5195876;0.801492571;TO;ANP2.2
13253;A380-841-D-8;D;8;3;1254430;17820.8;1000;180.5;568999.4126;5431.77984;304.8;92.857142;0.811666857;TO;ANP2.2
13254;A380-841-D-8;D;8;4;1254430;28195.3;1330.6;223.2;568999.4126;8593.92744;405.56688;114.8239008;0.768024286;CL;ANP2.2
13255;A380-841-D-8;D;8;5;1254430;37169.7;1619.6;256.4;568999.4126;11329.32456;493.65408;131.9034416;0.736189714;CL;ANP2.2
13256;A380-841-D-8;D;8;6;1254430;38169.7;1716.1;256.8;568999.4126;11634.12456;523.06728;132.1092192;0.744402286;CL;ANP2.2
13257;A380-841-D-8;D;8;7;1254430;51483.3;3000;261.7;568999.4126;15692.10984;914.4;134.6299948;0.763998571;CL;ANP2.2
13258;A380-841-D-8;D;8;8;1254430;131973.6;10000;291.3;568999.4126;40225.55328;3048;149.8575372;0.843167857;CL;ANP2.2
13259;A380-861-D-1;D;1;1;798928;0;0;0;362387.3494;0;0;0;1.001648571;TO;ANP2.2
13260;A380-861-D-1;D;1;2;798928;3341.8;0;141.9;362387.3494;1018.58064;0;72.9996036;0.846608429;TO;ANP2.2
13261;A380-861-D-1;D;1;3;798928;9912.6;1500;145.1;362387.3494;3021.36048;457.2;74.6458244;0.864201286;TO;ANP2.2
13262;A380-861-D-1;D;1;4;798928;10912.6;1709;145.5;362387.3494;3326.16048;520.9032;74.851602;0.841535143;CL;ANP2.2
13263;A380-861-D-1;D;1;5;798928;17090.8;3000;148.3;362387.3494;5209.27584;914.4;76.2920452;0.857300571;CL;ANP2.2
13264;A380-861-D-1;D;1;6;798928;20341.4;3214.8;182.7;362387.3494;6200.05872;979.87104;93.9889188;0.831157429;CL;ANP2.2
13265;A380-861-D-1;D;1;7;798928;28613.7;3713.8;245.8;362387.3494;8721.45576;1131.96624;126.4503352;0.784979857;CL;ANP2.2
13266;A380-861-D-1;D;1;8;798928;31430.1;3873.2;263.4;362387.3494;9579.89448;1180.55136;135.5045496;0.772557143;CL;ANP2.2
13267;A380-861-D-1;D;1;9;798928;69444.1;10000;289.3;362387.3494;21166.56168;3048;148.8286492;0.827161286;CL;ANP2.2
13268;A380-861-D-2;D;2;1;822613;0;0;0;373130.6759;0;0;0;1.001648571;TO;ANP2.2
13269;A380-861-D-2;D;2;2;822613;3552.4;0;144;373130.6759;1082.77152;0;74.079936;0.844327;TO;ANP2.2
13270;A380-861-D-2;D;2;3;822613;10421.7;1500;147.2;373130.6759;3176.53416;457.2;75.7261568;0.861919857;TO;ANP2.2
13271;A380-861-D-2;D;2;4;822613;11421.7;1699.9;147.6;373130.6759;3481.33416;518.12952;75.9319344;0.839568714;CL;ANP2.2
13272;A380-861-D-2;D;2;5;822613;17925.4;3000;150.5;373130.6759;5463.66192;914.4;77.423822;0.855449143;CL;ANP2.2
13273;A380-861-D-2;D;2;6;822613;21373.1;3214.9;185.3;373130.6759;6514.52088;979.90152;95.3264732;0.828954;CL;ANP2.2
13274;A380-861-D-2;D;2;7;822613;29613.9;3690.5;245.6;373130.6759;9026.31672;1124.8644;126.3474464;0.784805857;CL;ANP2.2
13275;A380-861-D-2;D;2;8;822613;32552.9;3851.2;263.3;373130.6759;9922.12392;1173.84576;135.4531052;0.772312429;CL;ANP2.2
13276;A380-861-D-2;D;2;9;822613;72204.4;10000;289.3;373130.6759;22007.90112;3048;148.8286492;0.827161286;CL;ANP2.2
13277;A380-861-D-3;D;3;1;846941;0;0;0;384165.6621;0;0;0;1.001648571;TO;ANP2.2
13278;A380-861-D-3;D;3;2;846941;3776;0;146.1;384165.6621;1150.9248;0;75.1602684;0.842017714;TO;ANP2.2
13279;A380-861-D-3;D;3;3;846941;10959.1;1500;149.3;384165.6621;3340.33368;457.2;76.8064892;0.859610571;TO;ANP2.2
13280;A380-861-D-3;D;3;4;846941;11959.1;1691.2;149.8;384165.6621;3645.13368;515.47776;77.0637112;0.837583857;CL;ANP2.2
13281;A380-861-D-3;D;3;5;846941;18805.5;3000;152.7;384165.6621;5731.9164;914.4;78.5555988;0.853574857;CL;ANP2.2
13282;A380-861-D-3;D;3;6;846941;22474;3215.9;188;384165.6621;6850.0752;980.20632;96.715472;0.826672;CL;ANP2.2
13283;A380-861-D-3;D;3;7;846941;30750.5;3675;245.9;384165.6621;9372.7524;1120.14;126.5017796;0.784367143;CL;ANP2.2
13284;A380-861-D-3;D;3;8;846941;33746.3;3833.1;263.2;384165.6621;10285.87224;1168.32888;135.4016608;0.772110857;CL;ANP2.2
13285;A380-861-D-3;D;3;9;846941;75089.4;10000;289.3;384165.6621;22887.24912;3048;148.8286492;0.827161286;CL;ANP2.2
13286;A380-861-D-4;D;4;1;889750;0;0;0;403583.482;0;0;0;1.001648571;TO;ANP2.2
13287;A380-861-D-4;D;4;2;889750;4187.1;0;149.7;403583.482;1276.22808;0;77.0122668;0.838033143;TO;ANP2.2
13288;A380-861-D-4;D;4;3;889750;11941.4;1500;153.1;403583.482;3639.73872;457.2;78.7613764;0.855626;TO;ANP2.2
13289;A380-861-D-4;D;4;4;889750;12941.4;1677.1;153.5;403583.482;3944.53872;511.18008;78.967154;0.834171143;CL;ANP2.2
13290;A380-861-D-4;D;4;5;889750;20412.4;3000;156.5;403583.482;6221.69952;914.4;80.510486;0.850341143;CL;ANP2.2
13291;A380-861-D-4;D;4;6;889750;24521.3;3220.9;192.8;403583.482;7474.09224;981.73032;99.1848032;0.822671429;CL;ANP2.2
13292;A380-861-D-4;D;4;7;889750;32878.6;3653.7;246.8;403583.482;10021.39728;1113.64776;126.9647792;0.783333;CL;ANP2.2
13293;A380-861-D-4;D;4;8;889750;35896.4;3803.4;263.1;403583.482;10941.22272;1159.27632;135.3502164;0.771779143;CL;ANP2.2
13294;A380-861-D-4;D;4;9;889750;80291.5;10000;289.3;403583.482;24472.8492;3048;148.8286492;0.827161286;CL;ANP2.2
13295;A380-861-D-5;D;5;1;943737;0;0;0;428071.5533;0;0;0;1.001648571;TO;ANP2.2
13296;A380-861-D-5;D;5;2;943737;4738.2;0;154.2;428071.5533;1444.20336;0;79.3272648;0.833142429;TO;ANP2.2
13297;A380-861-D-5;D;5;3;943737;13249.7;1500;157.7;428071.5533;4038.50856;457.2;81.1278188;0.850735286;TO;ANP2.2
13298;A380-861-D-5;D;5;4;943737;14249.7;1661.3;158;428071.5533;4343.30856;506.36424;81.282152;0.830001286;CL;ANP2.2
13299;A380-861-D-5;D;5;5;943737;22550.7;3000;161.2;428071.5533;6873.45336;914.4;82.9283728;0.846372143;CL;ANP2.2
13300;A380-861-D-5;D;5;6;943737;27293;3230.8;198.8;428071.5533;8318.9064;984.74784;102.2714672;0.817757;CL;ANP2.2
13301;A380-861-D-5;D;5;7;943737;35755.7;3633.4;248.3;428071.5533;10898.33736;1107.46032;127.7364452;0.781780571;CL;ANP2.2
13302;A380-861-D-5;D;5;8;943737;38699.6;3768.5;263;428071.5533;11795.63808;1148.6388;135.298772;0.771389857;CL;ANP2.2
13303;A380-861-D-5;D;5;9;943737;87091.4;10000;289.3;428071.5533;26545.45872;3048;148.8286492;0.827161286;CL;ANP2.2
13304;A380-861-D-6;D;6;1;1003582;0;0;0;455216.7665;0;0;0;1.001648571;TO;ANP2.2
13305;A380-861-D-6;D;6;2;1003582;5392.2;0;159;455216.7665;1643.54256;0;81.796596;0.827881714;TO;ANP2.2
13306;A380-861-D-6;D;6;3;1003582;14796;1500;162.6;455216.7665;4509.8208;457.2;83.6485944;0.845474571;TO;ANP2.2
13307;A380-861-D-6;D;6;4;1003582;15796;1645.9;162.9;455216.7665;4814.6208;501.67032;83.8029276;0.825536429;CL;ANP2.2
13308;A380-861-D-6;D;6;5;1003582;25077.4;3000;166.2;455216.7665;7643.59152;914.4;85.5005928;0.842102857;CL;ANP2.2
13309;A380-861-D-6;D;6;6;1003582;30608;3241.9;205.3;455216.7665;9329.3184;988.13112;105.6153532;0.812416143;CL;ANP2.2
13310;A380-861-D-6;D;6;7;1003582;39173;3613.5;250.3;455216.7665;11939.9304;1101.3948;128.7653332;0.779791429;CL;ANP2.2
13311;A380-861-D-6;D;6;8;1003582;41906.2;3728.9;262.8;455216.7665;12773.00976;1136.56872;135.1958832;0.770945;CL;ANP2.2
13312;A380-861-D-6;D;6;9;1003582;94964.2;10000;289.3;455216.7665;28945.08816;3048;148.8286492;0.827161286;CL;ANP2.2
13313;A380-861-D-7;D;7;1;1066266;0;0;0;483649.7275;0;0;0;1.001648571;TO;ANP2.2
13314;A380-861-D-7;D;7;2;1066266;6126.3;0;163.9;483649.7275;1867.29624;0;84.3173716;0.822537143;TO;ANP2.2
13315;A380-861-D-7;D;7;3;1066266;16530.8;1500;167.6;483649.7275;5038.58784;457.2;86.2208144;0.84013;TO;ANP2.2
13316;A380-861-D-7;D;7;4;1066266;17530.8;1631.8;167.9;483649.7275;5343.38784;497.37264;86.3751476;0.821019143;CL;ANP2.2
13317;A380-861-D-7;D;7;5;1066266;27915.1;3000;171.3;483649.7275;8508.52248;914.4;88.1242572;0.837765429;CL;ANP2.2
13318;A380-861-D-7;D;7;6;1066266;34384.3;3254;212;483649.7275;10480.33464;991.8192;109.062128;0.80691;CL;ANP2.2
13319;A380-861-D-7;D;7;7;1066266;43082.1;3597.2;253;483649.7275;13131.42408;1096.42656;130.154332;0.777312857;CL;ANP2.2
13320;A380-861-D-7;D;7;8;1066266;45391.2;3686.5;262.7;483649.7275;13835.23776;1123.6452;135.1444388;0.770468714;CL;ANP2.2
13321;A380-861-D-7;D;7;9;1066266;103620.4;10000;289.3;483649.7275;31583.49792;3048;148.8286492;0.827161286;CL;ANP2.2
13322;A380-861-D-8;D;8;1;1254430;0;0;0;568999.4126;0;0;0;1.001648571;TO;ANP2.2
13323;A380-861-D-8;D;8;2;1254430;8638.2;0;177.8;568999.4126;2632.92336;0;91.4681432;0.807375;TO;ANP2.2
13324;A380-861-D-8;D;8;3;1254430;22539.8;1500;181.8;568999.4126;6870.13104;457.2;93.5259192;0.824967857;TO;ANP2.2
13325;A380-861-D-8;D;8;4;1254430;23539.8;1598.3;182;568999.4126;7174.93104;487.16184;93.628808;0.808287429;CL;ANP2.2
13326;A380-861-D-8;D;8;5;1254430;37804.3;3000;185.8;568999.4126;11522.75064;914.4;95.5836952;0.825460429;CL;ANP2.2
13327;A380-861-D-8;D;8;6;1254430;47409.9;3275.8;229.7;568999.4126;14450.53752;998.46384;118.1677868;0.792252857;CL;ANP2.2
13328;A380-861-D-8;D;8;7;1254430;56280.3;3540.6;260.6;568999.4126;17154.23544;1079.17488;134.0641064;0.770054714;CL;ANP2.2
13329;A380-861-D-8;D;8;8;1254430;56742;3554.4;262.1;568999.4126;17294.9616;1083.38112;134.8357724;0.768975857;CL;ANP2.2
13330;A380-861-D-8;D;8;9;1254430;132490.2;10000;289.3;568999.4126;40383.01296;3048;148.8286492;0.827161286;CL;ANP2.2
13331;A380-861-D-1;D;1;1;798928;0;0;0;362387.3494;0;0;0;1.001648571;TO;ANP2.2
13332;A380-861-D-1;D;1;2;798928;3341.8;0;141.9;362387.3494;1018.58064;0;72.9996036;0.846608429;TO;ANP2.2
13333;A380-861-D-1;D;1;3;798928;7688.2;1000;144;362387.3494;2343.36336;304.8;74.079936;0.858414143;TO;ANP2.2
13334;A380-861-D-1;D;1;4;798928;10788.6;1216.6;177.3;362387.3494;3288.36528;370.81968;91.2109212;0.825629571;CL;ANP2.2
13335;A380-861-D-1;D;1;5;798928;18781.5;1727.6;244.1;362387.3494;5724.6012;526.57248;125.5757804;0.761828714;CL;ANP2.2
13336;A380-861-D-1;D;1;6;798928;19781.5;1913;244.8;362387.3494;6029.4012;583.0824;125.9358912;0.758908;CL;ANP2.2
13337;A380-861-D-1;D;1;7;798928;25644.6;3000;248.7;362387.3494;7816.47408;914.4;127.9422228;0.772102429;CL;ANP2.2
13338;A380-861-D-1;D;1;8;798928;27535.4;3115.7;260.4;362387.3494;8392.78992;949.66536;133.9612176;0.763928857;CL;ANP2.2
13339;A380-861-D-1;D;1;9;798928;69680.9;10000;289.3;362387.3494;21238.73832;3048;148.8286492;0.827161286;CL;ANP2.2
13340;A380-861-D-2;D;2;1;822613;0;0;0;373130.6759;0;0;0;1.001648571;TO;ANP2.2
13341;A380-861-D-2;D;2;2;822613;3552.4;0;144;373130.6759;1082.77152;0;74.079936;0.844327;TO;ANP2.2
13342;A380-861-D-2;D;2;3;822613;8096.1;1000;146.1;373130.6759;2467.69128;304.8;75.1602684;0.856132714;TO;ANP2.2
13343;A380-861-D-2;D;2;4;822613;11424.2;1222.9;179.9;373130.6759;3482.09616;372.73992;92.5484756;0.822984429;CL;ANP2.2
13344;A380-861-D-2;D;2;5;822613;19457.5;1717.1;244.1;373130.6759;5930.646;523.37208;125.5757804;0.761709;CL;ANP2.2
13345;A380-861-D-2;D;2;6;822613;20457.5;1895.5;244.7;373130.6759;6235.446;577.7484;125.8844468;0.758688714;CL;ANP2.2
13346;A380-861-D-2;D;2;7;822613;26649.3;3000;248.7;373130.6759;8122.70664;914.4;127.9422228;0.772102429;CL;ANP2.2
13347;A380-861-D-2;D;2;8;822613;28612.5;3115.9;260.4;373130.6759;8721.09;949.72632;133.9612176;0.763931286;CL;ANP2.2
13348;A380-861-D-2;D;2;9;822613;72428.3;10000;289.3;373130.6759;22076.14584;3048;148.8286492;0.827161286;CL;ANP2.2
13349;A380-861-D-3;D;3;1;846941;0;0;0;384165.6621;0;0;0;1.001648571;TO;ANP2.2
13350;A380-861-D-3;D;3;2;846941;3776;0;146.1;384165.6621;1150.9248;0;75.1602684;0.842017714;TO;ANP2.2
13351;A380-861-D-3;D;3;3;846941;8527;1000;148.3;384165.6621;2599.0296;304.8;76.2920452;0.853823429;TO;ANP2.2
13352;A380-861-D-3;D;3;4;846941;12106.1;1229.1;182.5;384165.6621;3689.93928;374.62968;93.88603;0.820230714;CL;ANP2.2
13353;A380-861-D-3;D;3;5;846941;20154.9;1705.3;244;384165.6621;6143.21352;519.77544;125.524336;0.761573714;CL;ANP2.2
13354;A380-861-D-3;D;3;6;846941;21154.9;1876.9;244.6;384165.6621;6448.01352;572.07912;125.8330024;0.758455286;CL;ANP2.2
13355;A380-861-D-3;D;3;7;846941;27699.3;3000;248.7;384165.6621;8442.74664;914.4;127.9422228;0.772102429;CL;ANP2.2
13356;A380-861-D-3;D;3;8;846941;29737.8;3116.1;260.4;384165.6621;9064.08144;949.78728;133.9612176;0.763933143;CL;ANP2.2
13357;A380-861-D-3;D;3;9;846941;75298.7;10000;289.3;384165.6621;22951.04376;3048;148.8286492;0.827161286;CL;ANP2.2
13358;A380-861-D-4;D;4;1;889750;0;0;0;403583.482;0;0;0;1.001648571;TO;ANP2.2
13359;A380-861-D-4;D;4;2;889750;4187.1;0;149.7;403583.482;1276.22808;0;77.0122668;0.838033143;TO;ANP2.2
13360;A380-861-D-4;D;4;3;889750;9315.5;1000;152;403583.482;2839.3644;304.8;78.195488;0.849838857;TO;ANP2.2
13361;A380-861-D-4;D;4;4;889750;13372.1;1240.5;187.1;403583.482;4075.81608;378.1044;96.2524724;0.815470857;CL;ANP2.2
13362;A380-861-D-4;D;4;5;889750;21512.7;1690.6;244.6;403583.482;6557.07096;515.29488;125.8330024;0.760753714;CL;ANP2.2
13363;A380-861-D-4;D;4;6;889750;22512.7;1851.1;245.1;403583.482;6861.87096;564.21528;126.0902244;0.757601857;CL;ANP2.2
13364;A380-861-D-4;D;4;7;889750;29671.7;3000;249.4;403583.482;9043.93416;914.4;128.3023336;0.771573143;CL;ANP2.2
13365;A380-861-D-4;D;4;8;889750;31731.3;3110.5;260.4;403583.482;9671.70024;948.0804;133.9612176;0.763868143;CL;ANP2.2
13366;A380-861-D-4;D;4;9;889750;80473.2;10000;289.3;403583.482;24528.23136;3048;148.8286492;0.827161286;CL;ANP2.2
13367;A380-861-D-5;D;5;1;943737;0;0;0;428071.5533;0;0;0;1.001648571;TO;ANP2.2
13368;A380-861-D-5;D;5;2;943737;4738.2;0;154.2;428071.5533;1444.20336;0;79.3272648;0.833142429;TO;ANP2.2
13369;A380-861-D-5;D;5;3;943737;10366.8;1000;156.5;428071.5533;3159.80064;304.8;80.510486;0.844948143;TO;ANP2.2
13370;A380-861-D-5;D;5;4;943737;15102.4;1253.9;192.9;428071.5533;4603.21152;382.18872;99.2362476;0.809429286;CL;ANP2.2
13371;A380-861-D-5;D;5;5;943737;23335.5;1672.5;245.6;428071.5533;7112.6604;509.778;126.3474464;0.759350714;CL;ANP2.2
13372;A380-861-D-5;D;5;6;943737;24335.5;1820.3;246.2;428071.5533;7417.4604;554.82744;126.6561128;0.756244714;CL;ANP2.2
13373;A380-861-D-5;D;5;7;943737;32312.7;3000;250.5;428071.5533;9848.91096;914.4;128.868222;0.770602714;CL;ANP2.2
13374;A380-861-D-5;D;5;8;943737;34307.9;3099.4;260.4;428071.5533;10457.04792;944.69712;133.9612176;0.763739286;CL;ANP2.2
13375;A380-861-D-5;D;5;9;943737;87237.3;10000;289.3;428071.5533;26589.92904;3048;148.8286492;0.827161286;CL;ANP2.2
13376;A380-861-D-6;D;6;1;1003582;0;0;0;455216.7665;0;0;0;1.001648571;TO;ANP2.2
13377;A380-861-D-6;D;6;2;1003582;5392.2;0;159;455216.7665;1643.54256;0;81.796596;0.827881714;TO;ANP2.2
13378;A380-861-D-6;D;6;3;1003582;11609.8;1000;161.4;455216.7665;3538.66704;304.8;83.0312616;0.839687429;TO;ANP2.2
13379;A380-861-D-6;D;6;4;1003582;17173.9;1268.1;199.1;455216.7665;5234.60472;386.51688;102.4258004;0.803071;CL;ANP2.2
13380;A380-861-D-6;D;6;5;1003582;25530.6;1656.2;247.2;455216.7665;7781.72688;504.80976;127.1705568;0.757425571;CL;ANP2.2
13381;A380-861-D-6;D;6;6;1003582;26530.6;1791.7;247.7;455216.7665;8086.52688;546.11016;127.4277788;0.754472;CL;ANP2.2
13382;A380-861-D-6;D;6;7;1003582;35450.4;3000;252.2;455216.7665;10805.28192;914.4;129.7427768;0.769191143;CL;ANP2.2
13383;A380-861-D-6;D;6;8;1003582;37249.8;3083.1;260.3;455216.7665;11353.73904;939.72888;133.9097732;0.763548571;CL;ANP2.2
13384;A380-861-D-6;D;6;9;1003582;95063.1;10000;289.3;455216.7665;28975.23288;3048;148.8286492;0.827161286;CL;ANP2.2
13385;A380-861-D-7;D;7;1;1066266;0;0;0;483649.7275;0;0;0;1.001648571;TO;ANP2.2
13386;A380-861-D-7;D;7;2;1066266;6126.3;0;163.9;483649.7275;1867.29624;0;84.3173716;0.822537143;TO;ANP2.2
13387;A380-861-D-7;D;7;3;1066266;13004.2;1000;166.3;483649.7275;3963.68016;304.8;85.5520372;0.834342857;TO;ANP2.2
13388;A380-861-D-7;D;7;4;1066266;19594.8;1284.9;205.5;483649.7275;5972.49504;391.63752;105.718242;0.796417286;CL;ANP2.2
13389;A380-861-D-7;D;7;5;1066266;28067;1643.5;249.3;483649.7275;8554.8216;500.9388;128.2508892;0.754997143;CL;ANP2.2
13390;A380-861-D-7;D;7;6;1066266;29067;1767.4;249.7;483649.7275;8859.6216;538.70352;128.4566668;0.752313;CL;ANP2.2
13391;A380-861-D-7;D;7;7;1066266;39014.1;3000;254.4;483649.7275;11891.49768;914.4;130.8745536;0.767338571;CL;ANP2.2
13392;A380-861-D-7;D;7;8;1066266;40437.7;3061.1;260.2;483649.7275;12325.41096;933.02328;133.8583288;0.763291429;CL;ANP2.2
13393;A380-861-D-7;D;7;9;1066266;103667.8;10000;289.3;483649.7275;31597.94544;3048;148.8286492;0.827161286;CL;ANP2.2
13394;A380-861-D-8;D;8;1;1254430;0;0;0;568999.4126;0;0;0;1.001648571;TO;ANP2.2
13395;A380-861-D-8;D;8;2;1254430;8638.2;0;177.8;568999.4126;2632.92336;0;91.4681432;0.807375;TO;ANP2.2
13396;A380-861-D-8;D;8;3;1254430;17821.1;1000;180.4;568999.4126;5431.87128;304.8;92.8056976;0.819180714;TO;ANP2.2
13397;A380-861-D-8;D;8;4;1254430;28272.7;1331.1;223.2;568999.4126;8617.51896;405.71928;114.8239008;0.778144857;CL;ANP2.2
13398;A380-861-D-8;D;8;5;1254430;37022;1613.4;256.5;568999.4126;11284.3056;491.76432;131.954886;0.746825714;CL;ANP2.2
13399;A380-861-D-8;D;8;6;1254430;38022;1709.6;256.9;568999.4126;11589.1056;521.08608;132.1606636;0.745229571;CL;ANP2.2
13400;A380-861-D-8;D;8;7;1254430;51436.4;3000;261.8;568999.4126;15677.81472;914.4;134.6814392;0.760986714;CL;ANP2.2
13401;A380-861-D-8;D;8;8;1254430;133013;10000;291.4;568999.4126;40542.3624;3048;149.9089816;0.825573286;CL;ANP2.2
13402;CNA172-D-1;D;1;1;;0;0;0;;0;0;0;0.326330275;TO;ANP2.2
13403;CNA172-D-1;D;1;2;;985.6;0;54.7;;300.41088;0;28.1400868;0.326330275;TO;ANP2.2
13404;CNA172-D-1;D;1;3;;3072.7;165.4;74.8;;936.55896;50.41392;38.4804112;0.240183486;TO;ANP2.2
13405;CNA172-D-1;D;1;4;;11254;1000;75.7;;3430.2192;304.8;38.9434108;0.244541284;TO;ANP2.2
13406;CNA172-D-1;D;1;5;;12371.2;1074.1;80.9;;3770.74176;327.38568;41.6185196;0.229633028;CL;ANP2.2
13407;CNA172-D-1;D;1;6;;13371.2;1148.6;80.9;;4075.54176;350.09328;41.6185196;0.213944954;CL;ANP2.2
13408;CNA172-D-1;D;1;7;;38206.4;3000;83.2;;11645.31072;914.4;42.8017408;0.222798165;CL;ANP2.2
13409;CNA172-D-1;D;1;8;;66799.2;5000;85.7;;20360.39616;1524;44.0878508;0.232889908;CL;ANP2.2
13410;CNA172-D-1;D;1;9;;113527.4;8000;89.7;;34603.15152;2438.4;46.1456268;0.249220183;CL;ANP2.2
13411;CNA182-D-1;D;1;1;;0;0;0;;0;0;0;0.891388601;TO;ANP2.2
13412;CNA182-D-1;D;1;2;;525.2;0;63.4;;160.08096;0;32.6157496;0.891388601;TO;ANP2.2
13413;CNA182-D-1;D;1;3;;3740.5;231.7;79.9;;1140.1044;70.62216;41.1040756;0.713430052;TO;ANP2.2
13414;CNA182-D-1;D;1;4;;10324.2;1000;80.8;;3146.81616;304.8;41.5670752;0.725398964;TO;ANP2.2
13415;CNA182-D-1;D;1;5;;11090.4;1047.7;85.9;;3380.35392;319.33896;44.1907396;0.683440415;CL;ANP2.2
13416;CNA182-D-1;D;1;6;;12090.4;1119.5;86;;3685.15392;341.2236;44.242184;0.607533679;CL;ANP2.2
13417;CNA182-D-1;D;1;7;;38312.1;3000;88.4;;11677.52808;914.4;45.4768496;0.633036269;CL;ANP2.2
13418;CNA182-D-1;D;1;8;;68671.2;5000;91.1;;20930.98176;1524;46.8658484;0.661740933;CL;ANP2.2
13419;CNA182-D-1;D;1;9;;119837.8;8000;95.4;;36526.56144;2438.4;49.0779576;0.708103627;CL;ANP2.2
13420;CNA182-D-1;D;1;10;;158642.7;10000;98.4;;48354.29496;3048;50.6212896;0.741419689;CL;ANP2.2
13421;CRJ9-ER-D-1;D;1;1;67500;0;0;0;30617.46;0;0;0;0.980175231;TO;ANP2.2
13422;CRJ9-ER-D-1;D;1;2;67500;3738.8;0;152.6;30617.46;1139.58624;0;78.5041544;0.791697597;TO;ANP2.2
13423;CRJ9-ER-D-1;D;1;3;67500;6388.7;595;153.9;30617.46;1947.27576;181.356;79.1729316;0.800342329;TO;ANP2.2
13424;CRJ9-ER-D-1;D;1;4;67500;10129.2;1500;155.9;30617.46;3087.38016;457.2;80.2018196;0.812788909;TO;ANP2.2
13425;CRJ9-ER-D-1;D;1;5;67500;11129.2;1680.8;156.4;30617.46;3392.18016;512.30784;80.4590416;0.682191497;CL;ANP2.2
13426;CRJ9-ER-D-1;D;1;6;67500;18426.6;3000;159.5;30617.46;5616.42768;914.4;82.053818;0.697768577;CL;ANP2.2
13427;CRJ9-ER-D-1;D;1;7;67500;30534.6;3290.8;261.1;30617.46;9306.94608;1003.03584;134.3213284;0.63228244;CL;ANP2.2
